Timestamp,Reg1,Reg2,Reg3,Reg4,Reg5,Reg6,Reg7,Reg8,Reg9,Reg10,Reg11,Reg12
15103802,314774211,314446526,290525521,200739831,4294901760,4294901760,1506410496,2901016576,4294941674,3166,22986,44266
15107748,314774322,314446597,290525550,200739850,4294901760,4294901760,1506410496,2948071424,4293501308,4144,23683,44984
15114470,322048818,319099653,292426094,201985034,4294901760,4294901760,1552089088,2948071424,4293501308,4144,23683,44984
15120513,322048818,319099653,292426094,201985034,4294901760,4294901760,1552089088,2948071424,4293501308,4144,23683,44984
15125534,322048818,319099653,292426094,201985034,4294901760,4294901760,1552089088,2948071424,4293501308,4144,23683,44984
15131418,322048818,319099653,292426094,201985034,4294901760,4294901760,1552089088,2948071424,4293501308,4144,23683,44984
15149413,322048818,319099653,292426094,201985034,4294901760,4294901760,1552089088,2948071424,4293502718,5029,24368,45683
15149895,325456742,322376503,295637407,204803125,4294901760,4294901760,1596981248,2993881088,4293502718,3281829,24368,45683
15164714,325456742,322376503,295637407,204803125,4294901760,4294901760,1596981248,2993881088,4293502718,3281829,24368,45683
15164904,325456742,322376503,295637407,204803125,4294901760,4294901760,1596981248,2993881088,4293502718,3281829,24368,45683
15164986,325456742,322376503,295637407,204803125,4294901760,4294901760,1596981248,2993881088,4293502718,3281829,24368,45683
15180291,325456742,322376503,295637407,204803125,4294901760,4294901760,1596981248,2993881088,4293502718,3281829,24368,45683
15180442,325456631,316674784,293278075,201067516,4294901760,4294901760,1596915712,2993750016,4293502923,3281900,24367,45681
15180514,318182135,316674784,293278075,201067516,4294901760,4294901760,1596915712,2993750016,4293502923,3281900,24367,45681
15202474,318182135,316674784,293278075,201067516,4294901760,4294901760,1596915712,2993750016,4293502923,3281900,24367,45681
15202615,318182135,316674784,293278075,201067516,4294901760,4294901760,1596915712,2993750016,4293502923,3281900,24367,45681
15202683,318182135,316674784,293278075,201067516,4294901760,4294901760,1596915712,2993750016,4293502923,3281900,24367,45681
15202747,318182135,316674784,293278075,201067505,4294901760,4294901760,1596915712,2993750016,4293478483,3332729,14018,34762
15219069,316543710,315757266,291574113,200346609,4294901760,3665362944,918683648,2278162432,4293478483,3332729,14018,34762
15219206,316543710,315757266,291574113,200346609,4294901760,3665362944,918683648,2278162432,4293478483,3332729,14018,34762
15220042,316543710,315757266,291574113,200346609,4294901760,3665362944,918683648,2278162432,4293478483,3332729,14018,34762
15228494,316543710,315757266,291574113,200346609,4294901760,3665362944,918683648,2278162432,4293478483,3332729,14018,34762
15232474,316543710,315757266,291574113,200346609,4294901760,3665362944,918683648,2278162432,4293478483,3332729,14018,34762
15249459,326046575,323359558,297210295,206244939,4294901760,4294901760,1494745088,2890465280,4293499760,3279905,22808,44105
15249597,326046575,323359558,297210295,206244939,4294901760,4294901760,1494745088,2890465280,4293499760,3279905,22808,44105
15265045,326046575,323359558,297210295,206244939,4294901760,4294901760,1494745088,2890465280,4293499760,3279905,22808,44105
15265206,326046575,323359558,297210295,206244939,4294901760,4294901760,1494745088,2890465280,4293499760,3279905,22808,44105
15265271,326046575,323359558,297210295,206244939,4294901760,4294901760,1494745088,2890465280,4293499760,3279905,22808,44105
15280556,326046279,323359352,297210137,206244790,4294901760,4294901760,1494745088,2890465280,4293502376,3281593,24155,45443
15280699,306647623,309858936,286855449,196479926,4294901760,4294901760,1583022080,2978152448,4292715944,3281593,24155,45443
15288264,306647623,309858936,286855449,196479926,4294901760,4294901760,1583022080,2978152448,4292715944,3281593,24155,45443
15288424,306647623,309858936,286855449,196479926,4294901760,4294901760,1583022080,2978152448,4292715944,3281593,24155,45443
15304187,306647623,309858936,286855449,196479926,4294901760,4294901760,1583022080,2978152448,4292715944,3281593,24155,45443
15304276,306647623,309858936,286855449,196479926,4294901760,4294901760,1583022080,2978152448,4292715944,3281593,24155,45443
15304311,321131300,318444283,293081464,202181645,4294901760,4294901760,1401552896,2797010944,4294938603,853196,21386,42679
15308865,321131300,318444283,293081464,202181645,4294901760,4294901760,1401552896,2797010944,4294938603,853196,21386,42679
15315238,321131300,318444283,293081464,202181645,4294901760,4294901760,1401552896,2797010944,4294938603,853196,21386,42679
15320343,321131300,318444283,293081464,202181645,4294901760,4294901760,1401552896,2797010944,4294938603,853196,21386,42679
15329471,321131300,318444283,293081464,202181645,4294901760,4294901760,1401552896,2797010944,4294938603,853196,21386,42679
15332125,321131239,318444249,293081436,202181604,4294901760,4294901760,1401552896,2797010944,4294946105,857937,25001,46347
15338148,317133543,316216025,291246428,199494628,4294901760,4294901760,1638465536,3037396992,4294946105,857937,25001,46347
15346169,317133543,316216025,291246428,199494628,4294901760,4294901760,1638465536,3037396992,4294946105,857937,25001,46347
15354648,317133543,316216025,291246428,199494628,4294901760,4294901760,1638465536,3037396992,4294946105,857937,25001,46347
15357019,317133543,316216025,291246428,199494628,4294901760,4294901760,1638465536,3037396992,4294946105,857937,25001,46347
15362410,317133543,316216025,291246428,199494628,4294901760,4294901760,1638465536,3037396992,4294946105,857937,25001,46347
15367453,319755023,319034116,293671297,203164700,4294901760,3874291712,1053884416,2427387904,4294925683,124653,16081,37039
15373331,319755023,319034116,293671297,203164700,4294901760,3874291712,1053884416,2427387904,4294925683,124653,16081,37039
15382802,319755023,319034116,293671297,203164700,4294901760,3874291712,1053884416,2427387904,4294925683,124653,16081,37039
15387937,319755023,319034116,293671297,203164700,4294901760,3874291712,1053884416,2427387904,4294925683,124653,16081,37039
15390918,319755023,319034116,293671297,203164700,4294901760,3874291712,1053884416,2427387904,4294925683,124653,16081,37039
15398514,319755108,319034166,293671347,203164715,4294901760,3874291712,1053884416,2427387904,4294942530,69233,23244,44603
15405904,325325668,322310966,296948147,204147755,4294901760,4294901760,1523318784,2923102208,4294942530,69233,23244,44603
15411128,325325668,322310966,296948147,204147755,4294901760,4294901760,1523318784,2923102208,4294942530,69233,23244,44603
15415280,325325668,322310966,296948147,204147755,4294901760,4294901760,1523318784,2923102208,4294942530,69233,23244,44603
15420672,325325668,322310966,296948147,204147755,4294901760,4294901760,1523318784,2923102208,4294942530,69233,23244,44603
15426522,325325668,322310966,296948147,204147755,4294901760,4294901760,1523318784,2923102208,4294942530,69233,24716,46088
15433810,334894070,328209296,301601274,209521789,4294901760,4294901760,1619787776,3020423168,4294945785,2823729,24716,46088
15439146,334894070,328209296,301601274,209521789,4294901760,4294901760,1619787776,3020423168,4294945785,2823729,24716,46088
15445030,334894070,328209296,301601274,209521789,4294901760,4294901760,1619787776,3020423168,4294945785,2823729,24716,46088
15450098,334894070,328209296,301601274,209521789,4294901760,4294901760,1619787776,3020423168,4294945785,2823729,24716,46088
15466221,334894070,328209296,301601274,209521789,4294901760,4294901760,1619787776,3020423168,4294945785,2823729,24716,46088
15466361,334893739,328209063,290263373,198249425,4294901760,3989700608,1127415808,2512977920,4294404398,2878926,17203,38345
15469764,313201323,312939175,290263373,198249425,4294901760,3989700608,1127415808,2512977920,4294404398,2878926,17203,38345
15474338,313201323,312939175,290263373,198249425,4294901760,3989700608,1127415808,2512977920,4294404398,2878926,17203,38345
15486150,313201323,312939175,290263373,198249425,4294901760,3989700608,1127415808,2512977920,4294404398,2878926,17203,38345
15486283,313201323,312939175,290263373,198249425,4294901760,3989700608,1127415808,2512977920,4294404398,2878926,17203,38345
15491336,313201323,312939175,290263373,198249425,4294901760,3989700608,1127415808,2512977920,4294420052,2822872,24027,45395
15501692,324014928,321983281,297406906,205589569,4294901760,4294901760,1574633472,2975006720,4294420052,2822872,24027,45395
15508084,324014928,321983281,297406906,205589569,4294901760,4294901760,1574633472,2975006720,4294420052,2822872,24027,45395
15508975,324014928,321983281,297406906,205589569,4294901760,4294901760,1574633472,2975006720,4294420052,2822872,24027,45395
15515097,324014928,321983281,297406906,205589569,4294901760,4294901760,1574633472,2975006720,4294420052,2822872,24027,45395
15521349,324014928,321983281,297406906,205589569,4294901760,4294901760,1574633472,2975006720,4294420052,2822872,24027,45395
15527612,313201323,314184378,290984280,199560165,4294901760,4032167936,1141506048,2538864640,4294929836,1241174,17418,38740
15533324,313201323,314184378,290984280,199560165,4294901760,4032167936,1141506048,2538864640,4294929836,1241174,17418,38740
15539365,313201323,314184378,290984280,199560165,4294901760,4032167936,1141506048,2538864640,4294929836,1241174,17418,38740
15545672,313201323,314184378,290984280,199560165,4294901760,4032167936,1141506048,2538864640,4294929836,1241174,17418,38740
15550503,313201323,314184378,290984280,199560165,4294901760,4032167936,1141506048,2538864640,4294929836,1241174,17418,38740
15559157,313201323,314184494,290984347,199560237,4294901760,4032167936,1141506048,2538864640,4294943703,1184043,23671,45069
15563034,323621706,321786670,295375259,204278829,4294901760,4294901760,1551302656,2953641984,4294943703,1184043,23671,45069
15568191,323621706,321786670,295375259,204278829,4294901760,4294901760,1551302656,2953641984,4294943703,1184043,23671,45069
15574823,323621706,321786670,295375259,204278829,4294901760,4294901760,1551302656,2953641984,4294943703,1184043,23671,45069
15580655,323621706,321786670,295375259,204278829,4294901760,4294901760,1551302656,2953641984,4294943703,1184043,23671,45069
15585694,323621706,321786670,295375259,204278829,4294901760,4294901760,1551302656,2953641984,4294943703,1184043,23671,45069
15596244,327226241,324080465,299569627,207752290,4294901760,4294901760,1579876352,2978938880,4294944252,2101905,24107,45455
15601712,327226241,324080465,299569627,207752290,4294901760,4294901760,1579876352,2978938880,4294944252,2101905,24107,45455
15608225,327226241,324080465,299569627,207752290,4294901760,4294901760,1579876352,2978938880,4294944252,2101905,24107,45455
15609689,327226241,324080465,299569627,207752290,4294901760,4294901760,1579876352,2978938880,4294944252,2101905,24107,45455
15616063,327226241,324080465,299569627,207752290,4294901760,4294901760,1579876352,2978938880,4294944252,2101905,24107,45455
15622060,327226164,324080396,299569577,207752248,4294901760,4294901760,1579876352,2978938880,4294921346,2153675,14269,35368
15628332,322179892,319558412,296292777,204999736,4294901760,3704291328,935133184,2317877248,4294921346,2153675,14269,35368
15635011,322179892,319558412,296292777,204999736,4294901760,3704291328,935133184,2317877248,4294921346,2153675,14269,35368
15639699,322179892,319558412,296292777,204999736,4294901760,3704291328,935133184,2317877248,4294921346,2153675,14269,35368
15644739,322179892,319558412,296292777,204999736,4294901760,3704291328,935133184,2317877248,4294921346,2153675,14269,35368
15651553,322179892,319558412,296292777,204999736,4294901760,3704291328,935133184,2317877248,4294921346,2153675,14269,35368
15656677,339678271,330503091,302060033,211750047,4294901760,4294901760,1542586368,2939879424,4294942358,2231859,23538,44859
15663198,339678271,330503091,302060033,211750047,4294901760,4294901760,1542586368,2939879424,4294942358,2231859,23538,44859
15670047,339678271,330503091,302060033,211750047,4294901760,4294901760,1542586368,2939879424,4294942358,2231859,23538,44859
15675000,339678271,330503091,302060033,211750047,4294901760,4294901760,1542586368,2939879424,4294942358,2231859,23538,44859
15681340,339678271,330503091,302060033,211750047,4294901760,4294901760,1542586368,2939879424,4294942358,2231859,23538,44859
15688977,339678001,330502935,302059942,211749927,4294901760,4294901760,1542586368,2939879424,4293033590,2292441,20151,41148
15691795,321983281,320279319,296096166,203885607,4294901760,4208525312,1320615936,2696675328,4293033590,2292441,20151,41148
15702932,321983281,320279319,296096166,203885607,4294901760,4208525312,1320615936,2696675328,4293033590,2292441,20151,41148
15703843,321983281,320279319,296096166,203885607,4294901760,4208525312,1320615936,2696675328,4293033590,2292441,20151,41148
15711584,321983281,320279319,296096166,203885607,4294901760,4208525312,1320615936,2696675328,4293033590,2292441,20151,41148
15715625,321983281,320279319,296096166,203885607,4294901760,4208525312,1320615936,2696675328,4293033590,2292441,20151,41148
15721541,313266860,312677027,292622705,200477683,4294901760,4294901760,1493368832,2889809920,4293040307,2230894,22787,44095
15729358,313266860,312677027,292622705,200477683,4294901760,4294901760,1493368832,2889809920,4293040307,2230894,22787,44095
15734176,313266860,312677027,292622705,200477683,4294901760,4294901760,1493368832,2889809920,4293040307,2230894,22787,44095
15740120,313266860,312677027,292622705,200477683,4294901760,4294901760,1493368832,2889809920,4293040307,2230894,22787,44095
15745981,313266860,312677027,292622705,200477683,4294901760,4294901760,1493368832,2889809920,4293040307,2230894,22787,44095
15750982,313266869,312677067,292622694,200477672,4294901760,4294901760,1493368832,2883649536,4293040654,2230956,22693,44001
15756950,313856693,315298507,291901798,199756776,4294901760,4294901760,1487208448,2883649536,4293040654,2230956,22693,44001
15764232,313856693,315298507,291901798,199756776,4294901760,4294901760,1487208448,2883649536,4293040654,2230956,22693,44001
15768753,313856693,315298507,291901798,199756776,4294901760,4294901760,1487208448,2883649536,4293040654,2230956,22693,44001
15774729,313856693,315298507,291901798,199756776,4294901760,4294901760,1487208448,2883649536,4293040654,2230956,22693,44001
15780524,313856693,315298507,291901798,199756776,4294901760,4294901760,1487208448,2883649536,4293040654,2230956,12485,33243
15796553,311956120,312152731,290328910,199494628,4294901760,3525443584,818216960,2178613248,4293016416,2282018,12485,33243
15796693,311956120,312152731,290328910,199494628,4294901760,3525443584,818216960,2178613248,4293016416,2282018,12485,33243
15799114,311956120,312152731,290328910,199494628,4294901760,3525443584,818216960,2178613248,4293016416,2282018,12485,33243
15806129,311956120,312152731,290328910,199494628,4294901760,3525443584,818216960,2178613248,4293016416,2282018,12485,33243
15815066,311956120,312152731,290328910,199494628,4294901760,3525443584,818216960,2178613248,4293016416,2282018,12485,33243
15820333,311956365,312152888,296161703,205917254,4294901760,4294901760,1462239232,2859794432,4294940402,461056,22312,43637
15821962,328012685,322442040,296161703,205917254,4294901760,4294901760,1462239232,2859794432,4294940402,461056,22312,43637
15828492,328012685,322442040,296161703,205917254,4294901760,4294901760,1462239232,2859794432,4294940402,461056,22312,43637
15834049,328012685,322442040,296161703,205917254,4294901760,4294901760,1462239232,2859794432,4294940402,461056,22312,43637
15841524,328012685,322442040,296161703,205917254,4294901760,4294901760,1462239232,2859794432,4294940402,461056,22312,43637
15845636,328012685,322442040,296161716,205917252,4294901760,4294901760,1462239232,2859794432,4294942248,462388,23353,44725
15851622,324866909,321721133,297013684,205786180,4294901760,4294901760,1530462208,2931097600,4294483496,462388,23353,44725
15858159,324866909,321721133,297013684,205786180,4294901760,4294901760,1530462208,2931097600,4294483496,462388,23353,44725
15867411,324866909,321721133,297013684,205786180,4294901760,4294901760,1530462208,2931097600,4294483496,462388,23353,44725
15869767,324866909,321721133,297013684,205786180,4294901760,4294901760,1530462208,2931097600,4294483496,462388,23353,44725
15876066,324866909,321721133,297013684,205786180,4294901760,4294901760,1530462208,2931097600,4294483496,462388,23353,44725
15881129,321524522,319951634,293867908,202050571,4294901760,4294901760,1524170752,2924412928,4294483635,462359,23257,44623
15887877,321524522,319951634,293867908,202050571,4294901760,4294901760,1524170752,2924412928,4294483635,462359,23257,44623
15893988,321524522,319951634,293867908,202050571,4294901760,4294901760,1524170752,2924412928,4294483635,462359,23257,44623
15901743,321524522,319951634,293867908,202050571,4294901760,4294901760,1524170752,2924412928,4294483635,462359,23257,44623
15908133,321524522,319951634,293867908,202050571,4294901760,4294901760,1524170752,2924412928,4294483635,462359,23257,44623
15917723,321524599,319951698,293867970,202050635,4294901760,4294901760,1524170752,2924412928,4294485543,463511,24110,45482
15917848,326570871,324146002,297931202,206244939,4294901760,4294901760,1580072960,2980708352,4294485543,463511,24110,45482
15923189,326570871,324146002,297931202,206244939,4294901760,4294901760,1580072960,2980708352,4294485543,463511,24110,45482
15928419,326570871,324146002,297931202,206244939,4294901760,4294901760,1580072960,2980708352,4294485543,463511,24110,45482
15936475,326570871,324146002,297931202,206244939,4294901760,4294901760,1580072960,2980708352,4294485543,463511,24110,45482
15942455,326570871,324146002,297931202,206244939,4294901760,4294901760,1580072960,2980708352,4294485543,463511,24110,45482
15946820,323294021,319492875,294719889,204278829,4294901760,3542941696,806158336,2186215424,4294458743,512813,12301,33359
15952082,323294021,319492875,294719889,204278829,4294901760,3542941696,806158336,2186215424,4294458743,512813,12301,33359
15962581,323294021,319492875,294719889,204278829,4294901760,3542941696,806158336,2186215424,4294458743,512813,12301,33359
15968182,323294021,319492875,294719889,204278829,4294901760,3542941696,806158336,2186215424,4294458743,512813,12301,33359
15970244,323294021,319492875,294719889,204278829,4294901760,3542941696,806158336,2186215424,4294458743,512813,12301,33359
15976680,323293823,319492751,294719819,204278737,4294901760,3542941696,806158336,2186215424,4294481937,461198,22358,43713
15982774,310317695,311366287,290132299,198249425,4294901760,4294901760,1465253888,2864775168,4294481937,461198,22358,43713
15987734,310317695,311366287,290132299,198249425,4294901760,4294901760,1465253888,2864775168,4294481937,461198,22358,43713
15997120,310317695,311366287,290132299,198249425,4294901760,4294901760,1465253888,2864775168,4294481937,461198,22358,43713
15999297,310317695,311366287,290132299,198249425,4294901760,4294901760,1465253888,2864775168,4294481937,461198,22358,43713
16005957,310317695,311366287,290132299,198249425,4294901760,4294901760,1465253888,2864775168,4294481937,461198,22358,43713
16011025,324670298,320869152,295309722,204016681,4294901760,4294901760,1590624256,2992832512,4294944552,1512241,24271,45667
16019182,324670298,320869152,295309722,204016681,4294901760,4294901760,1590624256,2992832512,4294944552,1512241,24271,45667
16025530,324670298,320869152,295309722,204016681,4294901760,4294901760,1590624256,2992832512,4294944552,1512241,24271,45667
16029491,324670298,320869152,295309722,204016681,4294901760,4294901760,1590624256,2992832512,4294944552,1512241,24271,45667
16035014,324670298,320869152,295309722,204016681,4294901760,4294901760,1590624256,2992832512,4294944552,1512241,24271,45667
16041580,324670270,320869154,295309726,204737588,4294901760,4294901760,1590624256,2892300288,4294941505,1903524,22760,44133
16046562,322835262,321000226,295571870,204737588,4294901760,4294901760,1491599360,2892300288,4294941505,1903524,22760,44133
16053426,322835262,321000226,295571870,204737588,4294901760,4294901760,1491599360,2892300288,4294941505,1903524,22760,44133
16059213,322835262,321000226,295571870,204737588,4294901760,4294901760,1491599360,2892300288,4294941505,1903524,22760,44133
16072075,322835262,321000226,295571870,204737588,4294901760,4294901760,1491599360,2892300288,4294941505,1903524,22760,44133
16072203,322835262,321000226,295571870,204737588,4294901760,4294901760,1491599360,2892300288,4294941505,1904361,23336,44725
16076318,322900799,319165190,293671297,202902552,4294901760,4294901760,1529348096,2931097600,4294942950,1904361,23336,44725
16082629,322900799,319165190,293671297,202902552,4294901760,4294901760,1529348096,2931097600,4294942950,1904361,23336,44725
16089554,322900799,319165190,293671297,202902552,4294901760,4294901760,1529348096,2931097600,4294942950,1904361,23336,44725
16098045,322900799,319165190,293671297,202902552,4294901760,4294901760,1529348096,2931097600,4294942950,1904361,23336,44725
16100648,322900799,319165190,293671297,202902552,4294901760,4294901760,1529348096,2931097600,4294942950,1904361,23336,44725
16106486,303960606,306516549,284496117,193399687,4294901760,3748462592,961740800,2344681472,4294922509,1957741,14675,35777
16113416,303960606,306516549,284496117,193399687,4294901760,3748462592,961740800,2344681472,4294922509,1957741,14675,35777
16122289,303960606,306516549,284496117,193399687,4294901760,3748462592,961740800,2344681472,4294922509,1957741,14675,35777
16124154,303960606,306516549,284496117,193399687,4294901760,3748462592,961740800,2344681472,4294922509,1957741,14675,35777
16129462,303960606,306516549,284496117,193399687,4294901760,3748462592,961740800,2344681472,4294922509,1957741,14675,35777
16136596,303960606,306516677,284496269,193399797,4294901760,3748462592,961740800,2344681472,4294944088,1905176,23969,45376
16142072,316543710,314905285,294457741,200608757,4294901760,4294901760,1570832384,2973761536,4294944088,1905176,23969,45376
16147280,316543710,314905285,294457741,200608757,4294901760,4294901760,1570832384,2973761536,4294944088,1905176,23969,45376
16154037,316543710,314905285,294457741,200608757,4294901760,4294901760,1570832384,2973761536,4294944088,1905176,23969,45376
16159829,316543710,314905285,294457741,200608757,4294901760,4294901760,1570832384,2973761536,4294944088,1905176,23969,45376
16164969,316543710,314905285,294457741,200608757,4294901760,4294901760,1570832384,2973761536,4294944088,1905176,23969,45376
16176171,325587816,323031873,297144758,204606514,4294901760,4294901760,1600651264,3003711488,4294945348,1905835,24424,45833
16178051,325587816,323031873,297144758,204606514,4294901760,4294901760,1600651264,3003711488,4294945348,1905835,24424,45833
16184192,325587816,323031873,297144758,204606514,4294901760,4294901760,1600651264,3003711488,4294945348,1905835,24424,45833
16188519,325587816,323031873,297144758,204606514,4294901760,4294901760,1600651264,3003711488,4294945348,1905835,24424,45833
16194401,325587816,323031873,297144758,204606514,4294901760,4294901760,1600651264,3003711488,4294945348,1905835,24424,45833
16200263,325587669,323031775,297144671,204606440,4294901760,4294901760,1600651264,3003711488,4294932795,1963651,18597,39973
16215764,315953877,316609247,291443039,199756776,4294901760,4135780352,1218772992,2619670528,4294932795,1963651,18597,39973
16215892,315953877,316609247,291443039,199756776,4294901760,4135780352,1218772992,2619670528,4294932795,1963651,18597,39973
16220519,315953877,316609247,291443039,199756776,4294901760,4135780352,1218772992,2619670528,4294932795,1963651,18597,39973
16223722,315953877,316609247,291443039,199756776,4294901760,4135780352,1218772992,2619670528,4294932795,1963651,18597,39973
16234980,315953877,316609247,291443039,199756776,4294901760,4135780352,1218772992,2619670528,4294932795,1963651,18597,39973
16235705,321524522,319230727,295244185,204737588,4294901760,4294901760,1531183104,2935357440,4294943159,1904468,23364,44790
16248426,321524522,319230727,295244185,204737588,4294901760,4294901760,1531183104,2935357440,4294943159,1904468,23364,44790
16249048,321524522,319230727,295244185,204737588,4294901760,4294901760,1531183104,2935357440,4294943159,1904468,23364,44790
16253948,321524522,319230727,295244185,204737588,4294901760,4294901760,1531183104,2935357440,4294943159,1904468,23364,44790
16260274,321524522,319230727,295244185,204737588,4294901760,4294901760,1531183104,2935357440,4294943159,1904468,23364,44790
16266235,321524397,319230637,295244096,204737492,4294901760,4294901760,1531183104,2935357440,4293095859,1962672,18171,39445
16275234,313332397,313332397,289411392,198446036,4294901760,4071620608,1190854656,2585067520,4293095859,1962672,18171,39445
16277867,313332397,313332397,289411392,198446036,4294901760,4071620608,1190854656,2585067520,4293095859,1962672,18171,39445
16283733,313332397,313332397,289411392,198446036,4294901760,4071620608,1190854656,2585067520,4293095859,1962672,18171,39445
16288993,313332397,313332397,289411392,198446036,4294901760,4071620608,1190854656,2585067520,4293095859,1962672,18171,39445
16296037,313332397,313332397,289411392,198446036,4294901760,4071620608,1190854656,2585067520,4293095859,1962672,18171,39445
16304522,325784427,320017171,295899555,205130810,4294901760,4294901760,1462894592,2866413568,4294940325,133257,22322,43738
16310443,325784427,320017171,295899555,205130810,4294901760,4294901760,1462894592,2866413568,4294940325,133257,22322,43738
16312691,325784427,320017171,295899555,205130810,4294901760,4294901760,1462894592,2866413568,4294940325,133257,22322,43738
16319196,325784427,320017171,295899555,205130810,4294901760,4294901760,1462894592,2866413568,4294940325,133257,22322,43738
16326583,325784427,320017171,295899555,205130810,4294901760,4294901760,1462894592,2866413568,4294940325,133257,22322,43738
16332455,325784367,320017172,295899513,205130821,4294901760,4294901760,1462894592,2978873344,4294943732,200903,24032,45454
16339405,321852207,320082708,293147001,205851717,4294901760,4294901760,1574961152,2978873344,4294943732,200903,24032,45454
16344303,321852207,320082708,293147001,205851717,4294901760,4294901760,1574961152,2978873344,4294943732,200903,24032,45454
16348976,321852207,320082708,293147001,205851717,4294901760,4294901760,1574961152,2978873344,4294943732,200903,24032,45454
16367961,321852207,320082708,293147001,205851717,4294901760,4294901760,1574961152,2978873344,4294943732,200903,24032,45454
16368436,321852207,320082708,293147001,205851717,4294901760,4294901760,1574961152,2978873344,4294919455,251806,13462,34541
16368640,315232970,314970822,291705187,200739831,4294901760,3617456128,882245632,2263678976,4294919455,2217886,13462,34541
16371689,315232970,314970822,291705187,200739831,4294901760,3617456128,882245632,2263678976,4294919455,2217886,13462,34541
16380613,315232970,314970822,291705187,200739831,4294901760,3617456128,882245632,2263678976,4294919455,2217886,13462,34541
16385005,315232970,314970822,291705187,200739831,4294901760,3617456128,882245632,2263678976,4294919455,2217886,13462,34541
16391600,315232970,314970822,291705187,200739831,4294901760,3617456128,882245632,2263678976,4294919455,2217886,13462,34541
16395340,311497361,311300750,289083707,197331907,4294901760,4294901760,1520762880,2923626496,4293893188,2165818,23205,44611
16404644,311497361,311300750,289083707,197331907,4294901760,4294901760,1520762880,2923626496,4293893188,2165818,23205,44611
16429311,311497361,311300750,289083707,197331907,4294901760,4294901760,1520762880,2923626496,4293893188,2165818,23205,44611
16431232,311497361,311300750,289083707,197331907,4294901760,4294901760,1520762880,2923626496,4293893188,2165818,23205,44611
16431311,311497361,311300750,289083707,197331907,4294901760,4294901760,1520762880,2923626496,4293893188,2165818,23205,44611
16435471,311497361,311300750,289083762,197331973,4294901760,4294901760,1520762880,2923626496,4293884169,2226030,19339,40678
16435595,316805858,316805858,292688242,201657349,4294901760,4151181312,1267400704,2665873408,4293884169,2226030,19339,40678
16437922,316805858,316805858,292688242,201657349,4294901760,4151181312,1267400704,2665873408,4293884169,2226030,19339,40678
16448304,316805858,316805858,292688242,201657349,4294901760,4151181312,1267400704,2665873408,4293884169,2226030,19339,40678
16454184,316805858,316805858,292688242,201657349,4294901760,4151181312,1267400704,2665873408,4293884169,2226030,19339,40678
16455510,316805858,316805858,292688242,201657349,4294901760,4151181312,1267400704,2665873408,4293884169,2226030,19339,40678
16460153,313791156,313004712,291639650,200215535,4294901760,4294901760,1496252416,2898132992,4293892488,2165394,22831,44222
16468126,313791156,313004712,291639650,200215535,4294901760,4294901760,1496252416,2898132992,4293892488,2165394,22831,44222
16474791,313791156,313004712,291639650,200215535,4294901760,4294901760,1496252416,2898132992,4293892488,2165394,22831,44222
16483039,313791156,313004712,291639650,200215535,4294901760,4294901760,1496252416,2898132992,4293892488,2165394,22831,44222
16488175,313791156,313004712,291639650,200215535,4294901760,4294901760,1496252416,2898132992,4293892488,2165394,22831,44222
16491345,313791375,313004884,291639747,200215643,4294901760,4294901760,1496252416,2898132992,4293892569,2165349,22707,44070
16497819,328143759,324277076,297996739,207293531,4294901760,4294901760,1488125952,2888171520,4294941145,1116773,22707,44070
16509963,328143759,324277076,297996739,207293531,4294901760,4294901760,1488125952,2888171520,4294941145,1116773,22707,44070
16515328,328143759,324277076,297996739,207293531,4294901760,4294901760,1488125952,2888171520,4294941145,1116773,22707,44070
16516804,328143759,324277076,297996739,207293531,4294901760,4294901760,1488125952,2888171520,4294941145,1116773,22707,44070
16530355,328143759,324277076,297996739,207293531,4294901760,4294901760,1488125952,2888171520,4294941145,1116773,22707,44070
16539149,321065763,317657839,294457741,202902552,4294901760,3530424320,824311808,2186674176,4294917260,1430126,12578,33366
16540766,321065763,317657839,294457741,202902552,4294901760,3530424320,824311808,2186674176,4294917260,1430126,12578,33366
16540898,321065763,317657839,294457741,202902552,4294901760,3530424320,824311808,2186674176,4294917260,1430126,12578,33366
16545878,321065763,317657839,294457741,202902552,4294901760,3530424320,824311808,2186674176,4294917260,1430126,12578,33366
16549974,321065763,317657839,294457741,202902552,4294901760,3530424320,824311808,2186674176,4294917260,1430126,12578,33366
16562077,321065878,317657936,294457809,202902614,4294901760,3530424320,824311808,2186674176,4294941331,723724,22782,44211
16562756,328602518,324014928,298914257,206965846,4294901760,4294901760,1493041152,2897412096,4294941331,723724,22782,44211
16571132,328602518,324014928,298914257,206965846,4294901760,4294901760,1493041152,2897412096,4294941331,723724,22782,44211
16574733,328602518,324014928,298914257,206965846,4294901760,4294901760,1493041152,2897412096,4294941331,723724,22782,44211
16585017,328602518,324014928,298914257,206965846,4294901760,4294901760,1493041152,2897412096,4294941331,723724,22782,44211
16589055,328602518,324014928,298914257,206965846,4294901760,4294901760,1493041152,2897412096,4294941331,723724,22782,44211
16590122,322310966,319099653,296030629,203361311,4294901760,4294901760,1396703232,2799108096,4294937936,721704,21312,42711
16599090,322310966,319099653,296030629,203361311,4294901760,4294901760,1396703232,2799108096,4294937936,721704,21312,42711
16602949,322310966,319099653,296030629,203361311,4294901760,4294901760,1396703232,2799108096,4294937936,721704,21312,42711
