Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4
1742724770506884,399494,0,433374,535
1742724770514024,400217,0,434077,518
1742724770521164,401035,0,434704,526
1742724770528644,400893,0,434845,508
1742724770537100,400886,1,434724,547
1742724770545556,401282,0,434489,498
1742724770554012,401307,0,434382,507
1742724770562468,401091,0,434052,516
1742724770570924,400519,0,433555,495
1742724770579380,400426,0,433013,526
1742724770587640,399756,8,432372,494
1742724770595208,399260,145,431931,519
1742724770602776,398860,0,431501,510
1742724770610344,398758,0,431409,500
1742724770617912,398714,0,431414,497
1742724770625480,398757,0,431388,500
1742724770633048,398812,0,431191,510
1742724770640664,398704,0,431106,492
1742724770648404,398672,121,431189,512
1742724770656144,398214,0,430773,504
1742724770663884,398130,0,430650,499
1742724770671624,397956,0,430431,504
1742724770679364,397677,0,430034,515
1742724770687104,397495,0,429832,527
1742724770694879,397689,0,429689,506
1742724770702735,397223,78,429777,508
1742724770710591,397399,0,429603,480
1742724770718447,397587,0,429702,492
1742724770726303,397459,0,429554,496
1742724770734159,397504,0,429557,492
1742724770742015,397589,110,429559,493
1742724770749805,397537,0,429425,482
1742724770757377,397804,0,429622,504
1742724770764949,397510,0,429436,496
1742724770772521,397691,0,429538,507
1742724770780093,397685,0,429538,510
1742724770787665,397550,0,429286,500
1742724770795237,397383,0,429356,513
1742724770802993,397799,0,429321,476
1742724770811277,397261,0,429137,528
1742724770819561,397369,0,428960,478
1742724770827845,397027,0,428549,494
1742724770836129,396979,0,428457,507
1742724770844413,397116,8,428495,511
1742724770852697,397578,0,428948,504
1742724770860858,397445,0,429155,495
1742724770868634,397598,0,429471,510
1742724770876410,398551,0,430218,500
1742724770884186,399596,0,431553,523
1742724770891962,400298,0,432343,503
1742724770899738,401081,0,432869,506
1742724770907514,401258,0,432961,513
1742724770915385,400760,0,432743,499
1742724770923529,400022,42,432171,536
1742724770931673,398662,42,430824,500
1742724770939817,397998,0,430212,524
1742724770947961,398026,0,430363,482
1742724770956105,398702,0,431072,499
1742724770964249,399885,0,432038,521
1742724770972494,400799,0,432691,529
1742724770980978,401735,64,433779,542
1742724770989462,402428,125,434576,522
1742724770997946,402250,0,434516,523
1742724771006430,401847,0,434033,512
1742724771014914,401336,0,433529,527
1742724771023398,401136,11,433231,522
1742724771031675,401117,0,433365,517
1742724771039243,400922,0,433421,535
1742724771046811,400896,0,433392,517
1742724771054379,401383,112,433776,516
1742724771061947,401532,0,433903,515
1742724771069515,401861,0,434356,521
1742724771077083,402181,0,434854,519
1742724771084634,402868,0,435345,509
1742724771092038,403629,0,435745,534
1742724771099442,403574,0,436219,495
1742724771106846,403864,0,436481,495
1742724771114250,403703,0,436413,497
1742724771121654,403568,0,436234,520
1742724771129058,403233,0,435640,541
1742724771136549,402273,0,434567,519
1742724771144297,401838,49,433782,541
1742724771152045,400914,33,433679,517
1742724771159793,400479,0,433164,515
1742724771167541,400057,0,432260,467
1742724771175289,399649,0,431689,521
1742724771183037,399827,0,431889,508
1742724771190865,399776,0,432110,489
1742724771198865,401001,138,432547,524
1742724771206865,400806,0,432504,479
1742724771214865,400685,0,432529,502
1742724771222865,400733,0,432603,514
1742724771230865,401082,0,432696,489
1742724771238865,401484,0,432546,520
1742724771246811,400731,0,432174,503
1742724771254523,400312,8,431842,538
1742724771262235,399864,0,431302,514
1742724771269947,399477,0,430802,494
1742724771277659,399215,0,430339,510
1742724771285371,399026,0,430064,512
1742724771293083,399024,0,430028,512
1742724771300924,398405,0,429835,499
1742724771309064,398893,1,429773,502
1742724771317204,398673,0,429717,495
1742724771325344,398703,0,429650,514
1742724771333484,398621,0,429744,488
1742724771341624,398711,0,429918,489
1742724771349764,398607,0,429809,531
1742724771357858,398828,0,429988,506
1742724771365710,398828,160,429979,491
1742724771373562,398612,0,429613,498
1742724771381414,398572,0,429564,505
1742724771389266,398436,0,429351,507
1742724771397118,398438,0,429349,476
1742724771404970,397893,0,429131,504
1742724771412968,398612,0,429101,499
1742724771421396,399137,73,429512,521
1742724771429824,398338,6,428902,513
1742724771438252,398250,0,429051,493
1742724771446680,398255,0,429008,499
1742724771455108,398283,0,429086,502
1742724771463536,398363,0,429234,533
1742724771471552,398641,0,429547,500
1742724771478264,398722,0,429818,521
1742724771484976,399025,0,429793,513
1742724771491688,399283,0,429951,507
1742724771498400,399178,0,429970,495
1742724771505112,399151,0,429862,506
1742724771511824,399192,1,429774,528
1742724771518915,399425,0,429726,490
1742724771527055,399001,0,429679,515
1742724771535195,398843,0,429480,503
1742724771543335,398738,0,429396,485
1742724771551475,398788,0,429521,477
1742724771559615,399214,0,430093,493
1742724771567755,399176,0,430264,517
1742724771575841,400645,0,431449,473
1742724771583757,401155,140,433030,518
1742724771591673,401837,0,433308,493
1742724771599589,402683,0,433632,504
1742724771607505,402794,0,433764,522
1742724771615421,402365,0,433653,509
1742724771623337,401919,0,432960,521
1742724771631215,400384,0,431982,500
1742724771638927,400178,40,431593,534
1742724771646639,400219,0,431735,494
1742724771654351,401089,0,432540,497
1742724771662063,401900,0,433378,522
1742724771669775,402902,0,434199,513
1742724771677487,403926,0,435207,529
1742724771685274,404046,0,435878,524
1742724771693274,404365,65,436222,517
1742724771701274,403862,0,435631,506
1742724771709274,403295,0,435097,518
1742724771717274,402746,0,434618,492
1742724771725274,402602,0,434663,502
1742724771733274,402918,0,434813,548
1742724771741350,402523,0,434745,497
1742724771749634,402928,75,434929,537
1742724771757918,403448,0,435329,489
1742724771766202,403814,0,435815,520
1742724771774486,404319,0,436317,512
1742724771782770,404706,0,436799,498
1742724771791054,404927,0,437122,537
1742724771799053,405452,0,437521,525
1742724771806197,405701,37,438039,558
1742724771813341,405486,0,437734,546
1742724771820485,405245,0,437530,526
1742724771827629,405082,0,437152,509
1742724771834773,404274,0,436270,529
1742724771841917,403286,3,435401,525
1742724771849247,403223,0,435570,529
1742724771857103,402980,61,435290,525
1742724771864959,402370,0,434282,514
1742724771872815,401805,0,433585,521
1742724771880671,401818,0,433583,499
1742724771888527,402187,0,433939,520
1742724771896383,402842,0,434485,549
1742724771904332,403170,0,434648,525
1742724771912472,402986,69,434612,554
1742724771920612,403110,0,434699,498
1742724771928752,403522,0,434718,523
1742724771936892,403497,0,434542,525
1742724771945032,403297,0,434358,508
1742724771953172,403109,0,434075,554
1742724771961186,402530,0,433672,505
1742724771968754,402513,46,433354,555
1742724771976322,401969,0,432930,509
1742724771983890,401836,0,432585,524
1742724771991458,401617,0,432588,527
1742724771999026,401332,0,432321,508
1742724772006594,401277,0,432291,533
1742724772014269,401310,0,432191,481
1742724772022193,401611,0,432350,535
1742724772030117,401455,0,432401,524
1742724772038041,401676,0,432649,515
1742724772045965,401702,0,432727,520
1742724772053889,401658,0,432614,499
1742724772061813,401753,0,432582,525
1742724772069705,401757,0,432371,504
1742724772077417,401440,59,432376,536
1742724772085129,401114,0,432016,509
1742724772092841,401251,0,431947,502
1742724772100553,401125,0,431922,520
1742724772108265,401289,0,432040,516
1742724772115977,401283,0,432150,531
1742724772123946,401723,0,432331,504
1742724772132658,401720,2,432234,515
1742724772141370,401666,0,432324,494
1742724772150082,401606,0,432273,524
1742724772158794,401612,0,432307,521
1742724772167506,401686,0,432448,509
1742724772176218,401657,0,432414,544
1742724772184503,402006,0,432553,514
1742724772191503,401685,89,432910,537
1742724772198503,402118,0,432843,505
1742724772205503,401918,0,432640,524
1742724772212503,401982,0,432751,517
1742724772219503,401861,0,432657,525
1742724772226503,401707,0,432611,509
1742724772233976,401889,0,432414,519
1742724772242832,402033,46,432671,539
1742724772251688,401549,0,432375,533
1742724772260544,401588,0,432430,532
1742724772269400,401416,0,432369,526
1742724772278256,401681,0,432772,513
1742724772287112,401838,0,432853,501
1742724772295561,402678,0,433539,497
1742724772302701,403608,0,434703,531
1742724772309841,404223,0,435580,499
1742724772316981,404886,0,435893,510
1742724772324121,404832,0,435627,526
1742724772331261,404494,0,435559,501
1742724772338401,403861,0,435053,536
1742724772345667,403118,112,434137,521
1742724772353247,402303,0,433463,507
1742724772360827,401969,0,433438,493
1742724772368407,402826,0,434357,478
1742724772375987,403826,0,435147,475
1742724772383567,404957,0,436001,481
1742724772391147,406061,0,437034,550
1742724772399090,406508,0,437642,523
1742724772408078,406497,133,438209,560
1742724772417066,405986,36,437466,551
1742724772426054,405630,0,437071,503
1742724772435042,405004,0,436614,509
1742724772444030,404728,0,436591,517
1742724772453018,404738,0,436725,516
1742724772461498,404855,0,436728,519
1742724772468354,404667,51,436984,542
1742724772475210,405409,0,437114,512
1742724772482066,405786,0,437623,524
1742724772488922,406136,0,437963,551
1742724772495778,406536,0,438429,516
1742724772502634,407258,0,438917,534
1742724772509813,407146,0,439085,535
1742724772517953,407381,4,439512,567
1742724772526093,407204,0,439313,526
1742724772534233,407026,0,439059,523
1742724772542373,406672,0,438517,520
1742724772550513,405933,0,437728,521
1742724772558653,405215,0,437081,514
1742724772566842,404832,0,436923,539
1742724772575126,404334,0,436370,522
1742724772583410,403630,0,435435,528
1742724772591694,403060,34,434668,505
1742724772599978,403319,0,434916,522
1742724772608262,403750,0,435354,516
1742724772616546,404353,0,435848,526
1742724772624688,404761,0,435810,508
1742724772632336,404632,206,436120,537
1742724772639984,404287,0,435701,514
1742724772647632,404589,0,435576,528
1742724772655280,404545,0,435534,501
1742724772662928,404332,0,435352,489
1742724772670576,403875,0,435070,522
1742724772678298,403681,0,434579,523
1742724772686150,403396,2,434052,518
1742724772694002,403114,99,433981,517
1742724772701854,402715,0,433609,515
1742724772709706,402628,0,433541,510
1742724772717558,402412,0,433306,523
1742724772725410,402169,0,433177,532
1742724772733274,402192,0,432993,501
1742724772741130,402452,173,433270,516
1742724772748986,402224,0,433057,503
1742724772756842,402236,0,433160,472
1742724772764698,402157,0,433041,492
1742724772772554,402462,106,433312,524
1742724772780410,402058,0,432915,520
1742724772788455,402182,0,432940,493
1742724772797039,402034,220,433070,533
1742724772805623,401888,0,432637,510
1742724772814207,401819,0,432611,494
1742724772822791,402002,0,432712,513
1742724772831375,402172,0,432845,515
1742724772839959,402116,0,432983,496
1742724772848149,402235,0,433056,496
1742724772855117,402441,1,433168,503
1742724772862085,402358,0,433135,509
1742724772869053,402552,0,433153,486
1742724772876021,402361,0,433232,502
1742724772882989,402415,0,433325,510
1742724772889957,402607,0,433406,534
1742724772897045,402755,7,433430,509
1742724772904469,403113,203,433937,530
1742724772911893,402719,0,433413,492
1742724772919317,402725,0,433365,502
1742724772926741,402679,0,433263,499
1742724772934165,402439,0,432982,499
1742724772941589,402649,0,433029,514
1742724772949363,402574,0,432849,502
1742724772958167,402635,2,432979,502
1742724772966971,402262,0,432888,505
1742724772975775,402514,0,433105,513
1742724772984579,402377,0,433079,506
1742724772993383,402417,0,433210,515
1742724773002187,402400,121,433203,543
1742724773010520,402893,0,433654,523
1742724773017376,404375,69,435150,532
1742724773024232,404640,0,435663,499
1742724773031088,405373,0,436137,533
1742724773037944,405450,0,435962,525
1742724773044800,405196,0,436036,507
1742724773051656,404455,0,435410,542
1742724773058822,403892,0,434577,494
1742724773066818,402882,131,434209,553
1742724773074814,402896,0,434136,507
1742724773082810,403609,0,434884,521
1742724773090806,404858,0,436048,506
1742724773098802,405884,12,436720,526
1742724773106798,407072,0,437825,540
1742724773114736,407931,0,438676,525
1742724773122448,407274,0,438369,524
1742724773130160,406867,0,438024,519
1742724773137872,406357,0,437353,515
1742724773145584,405961,0,437067,520
1742724773153296,405494,0,436870,496
1742724773161008,405307,0,436967,513
1742724773169016,405615,0,437005,536
1742724773177880,405752,0,437089,511
1742724773186744,405959,0,437253,516
1742724773195608,406326,0,437803,492
1742724773204472,406848,0,438330,498
1742724773213336,407530,0,439059,495
1742724773222200,407941,0,439527,534
1742724773230761,408519,0,440186,504
1742724773238321,408755,16,440427,532
1742724773245881,408887,0,440651,522
1742724773253441,408655,0,440469,496
1742724773261001,408448,0,440032,520
1742724773268561,407762,0,439296,517
1742724773276121,406945,1,438622,545
1742724773283938,406432,0,438834,525
1742724773292474,406425,0,438192,524
1742724773301010,405566,0,437168,503
1742724773309546,404931,0,436458,528
1742724773318082,404893,0,436342,510
1742724773326618,405324,0,436758,531
1742724773335154,405871,1,437085,534
1742724773343353,405991,0,437139,538
1742724773350493,405839,0,436880,501
1742724773357633,405616,0,436966,523
1742724773364773,405634,0,436662,497
1742724773371913,405459,0,436273,521
1742724773379053,405185,0,436016,513
1742724773386193,404973,0,435545,539
1742724773393482,404418,0,435067,501
1742724773401210,403695,132,434691,543
1742724773408938,403388,0,433985,496
1742724773416666,403326,0,433738,510
1742724773424394,403039,0,433620,524
1742724773432122,402956,0,433500,509
1742724773439850,402778,0,433396,517
1742724773447562,402680,0,433252,514
1742724773455130,402570,31,433145,533
1742724773462698,402593,0,433231,515
1742724773470266,402457,0,433133,485
1742724773477834,402430,0,433108,508
1742724773485402,402289,0,433029,513
1742724773492970,402413,0,432908,513
1742724773500563,402081,0,432730,534
1742724773508191,401915,53,432723,543
1742724773515819,401825,0,432444,520
1742724773523447,401914,0,432605,517
1742724773531075,402000,0,432723,511
1742724773538703,402128,0,432882,493
1742724773546331,401927,4,432891,507
1742724773554007,402703,0,433084,520
1742724773561799,402438,199,433669,573
1742724773569591,402476,0,433379,495
1742724773577383,402448,0,433407,508
1742724773585175,402606,0,433490,501
1742724773592967,402635,0,433447,506
1742724773600759,402728,0,433319,510
1742724773609329,402162,0,433279,508
1742724773620185,402697,0,433277,518
1742724773631041,402423,0,433192,517
1742724773641897,402497,0,433338,521
1742724773652753,402420,0,433268,545
1742724773663609,402573,0,433421,528
1742724773674465,402546,0,433306,527
1742724773683937,402415,0,433191,508
1742724773689221,402213,6,433230,510
1742724773694505,402008,0,432955,513
1742724773699789,402162,0,433109,511
1742724773705073,402229,0,433166,524
1742724773710357,402263,0,433192,529
1742724773715641,402562,0,433323,522
1742724773721713,402266,0,433396,493
1742724773730141,402882,21,433596,546
1742724773738569,402448,0,433580,533
1742724773746997,402499,0,433674,518
1742724773755425,403375,0,434373,506
1742724773763853,404402,0,435617,503
1742724773772281,405105,0,436317,505
1742724773780366,405393,0,436405,526
1742724773787366,405608,0,436255,526
1742724773794366,404901,0,435840,515
1742724773801366,403853,0,435152,529
1742724773808366,402797,0,434309,508
1742724773815366,402345,0,433857,532
1742724773822366,402779,0,434283,512
1742724773829744,403619,0,435541,501
1742724773838168,404876,69,436752,550
1742724773846592,406153,0,437545,509
1742724773855016,407099,0,438572,518
1742724773863440,407634,0,439386,510
1742724773871864,407841,0,439719,530
1742724773880288,407644,0,439463,553
1742724773888445,407426,0,439024,531
1742724773895729,406930,8,439234,559
1742724773903013,406625,0,438992,538
1742724773910297,406708,0,439318,496
1742724773917581,406828,0,439529,522
1742724773924865,407227,0,439877,517
1742724773932149,407840,0,440301,527
1742724773939580,408572,0,441012,508
1742724773947436,409084,92,441925,529
1742724773955292,409914,0,442592,541
1742724773963148,410746,0,443584,529
1742724773971004,410780,0,443642,530
1742724773978860,410945,0,443950,534
1742724773986716,410611,0,443703,537
1742724773994807,410775,0,443504,531
1742724774003519,410585,0,443283,545
1742724774012231,410079,0,442889,518
1742724774020943,409877,152,443004,549
1742724774029655,409180,70,442557,564
1742724774038367,408381,0,441681,530
1742724774047079,407925,0,440775,534
1742724774055792,406869,0,440109,540
1742724774064484,407033,72,440321,517
1742724774073176,407671,0,440968,489
1742724774081868,408596,0,441593,518
1742724774090560,408677,0,441771,518
1742724774099252,408680,0,441770,518
1742724774107944,408771,0,441666,526
1742724774116094,408649,0,441470,511
1742724774122518,408193,0,441245,527
1742724774128942,408323,0,441281,509
1742724774135366,408000,0,441117,506
1742724774141790,407635,0,440839,510
1742724774148214,407332,0,440593,509
1742724774154638,407148,0,440351,532
1742724774161567,406786,0,440087,520
1742724774169995,406664,46,440024,546
1742724774178423,406692,0,440015,523
1742724774186851,406685,0,439972,523
1742724774195279,406738,0,440035,523
1742724774203707,406831,0,440255,508
1742724774212135,406889,0,440448,527
1742724774220320,406868,0,440600,541
1742724774227748,407318,47,440937,526
1742724774235176,407149,0,440902,520
1742724774242604,407492,0,441049,526
1742724774250032,407368,0,441059,550
1742724774257460,407295,0,441063,524
1742724774264888,407423,49,441155,568
1742724774272429,407327,0,441266,534
1742724774280285,407758,36,441378,536
1742724774288141,407718,0,441723,510
1742724774295997,407831,0,441970,522
1742724774303853,407929,0,442207,528
1742724774311709,407994,0,442357,530
1742724774319565,408011,0,442530,529
1742724774327432,408166,56,442639,529
1742724774335312,408685,0,442720,533
1742724774343192,408286,0,442909,518
1742724774351072,408326,0,443195,529
1742724774358952,408558,0,443520,536
1742724774366832,408909,0,443957,519
1742724774374712,409194,0,444177,544
1742724774382800,409198,0,444371,532
1742724774391512,409452,113,444533,558
1742724774400224,409475,0,444518,558
1742724774408936,409611,0,444722,534
1742724774417648,409638,0,444848,536
1742724774426360,409672,0,444977,531
1742724774435072,409691,28,445381,535
1742724774443395,410225,0,445594,516
1742724774450539,409986,81,445916,537
1742724774457683,410177,0,445892,553
1742724774464827,410066,0,445789,539
1742724774471971,409908,0,445801,538
1742724774479115,409789,0,445773,544
1742724774486259,409822,0,445710,544
1742724774493499,409915,0,445979,552
1742724774500923,410851,0,446653,558
1742724774508347,410686,0,446654,555
1742724774515771,410598,0,446541,556
1742724774523195,410165,0,445825,542
1742724774530619,409580,45,445264,546
1742724774538043,408281,0,444690,554
1742724774545772,407528,0,444014,554
1742724774554340,407817,77,444159,565
1742724774562908,407818,0,444668,518
1742724774571476,408808,0,445547,530
1742724774580044,409301,0,445882,536
1742724774588612,409787,0,446217,531
1742724774597180,410144,0,446422,539
1742724774605357,410574,0,446979,535
1742724774612357,410526,0,447084,540
1742724774619357,410278,0,446810,542
1742724774626357,409987,0,446391,529
1742724774633357,409621,14,446129,529
1742724774640357,409467,0,446122,529
1742724774647357,409534,0,446322,540
1742724774654596,409447,0,446542,559
1742724774662452,409969,35,447057,535
1742724774670308,410162,0,447039,531
1742724774678164,410438,0,447254,524
1742724774686020,410829,0,447752,539
1742724774693876,411029,0,448136,537
1742724774701732,411491,0,448410,563
1742724774709781,411244,0,448433,543
1742724774718341,411092,19,448309,562
1742724774726901,410513,0,447813,540
1742724774735461,410302,90,447321,556
1742724774744021,409475,0,446433,536
1742724774752581,408669,0,445448,536
1742724774761141,408208,0,444949,524
1742724774769604,406766,0,444240,516
1742724774777748,405365,12,442809,558
1742724774785892,403944,0,440968,514
1742724774794036,402830,0,439935,508
1742724774802180,402100,0,439469,520
1742724774810324,402282,0,439685,505
1742724774818468,402657,0,440079,512
1742724774826259,402724,0,440052,525
1742724774832975,402698,29,439797,541
1742724774839691,402119,53,439063,514
1742724774846407,401776,0,438356,531
1742724774853123,401242,0,437685,509
1742724774859839,400629,0,437098,490
1742724774866555,399706,0,436099,499
1742724774873714,398982,0,434912,510
1742724774882138,398211,75,433975,520
1742724774890562,397187,0,432815,509
1742724774898986,396785,0,432273,510
1742724774907410,396308,0,431733,485
1742724774915834,396100,0,431448,519
1742724774924258,396010,0,430998,516
1742724774932514,395821,0,430574,499
1742724774940234,395565,192,430277,515
1742724774947954,394865,0,429512,497
1742724774955674,394413,0,429036,524
1742724774963394,394175,0,428708,500
1742724774971114,393873,0,428252,515
1742724774978834,393523,0,427786,503
1742724774986877,393190,1,427181,489
1742724774995781,393256,0,427078,529
1742724775004685,393311,0,427035,518
1742724775013589,393373,0,427006,491
1742724775022493,393203,0,426784,492
1742724775031397,393250,0,426814,501
1742724775040301,393455,0,426771,496
1742724775048646,393496,0,426734,495
1742724775055214,393615,49,426682,506
1742724775061782,393471,0,426564,463
1742724775068350,393682,0,426619,506
1742724775074918,393454,0,426447,483
1742724775081486,393540,0,426499,492
1742724775088054,393137,0,426348,509
1742724775094981,393690,0,426401,500
1742724775102981,393485,20,426405,522
1742724775110981,393245,0,425976,481
1742724775118981,393206,0,425840,491
1742724775126981,393273,0,425895,477
1742724775134981,393561,0,426285,498
1742724775142981,393526,0,426464,499
1742724775151092,394168,0,426352,504
1742724775159520,395046,3,427517,479
1742724775167948,396347,0,428933,515
1742724775176376,397084,0,429742,494
1742724775184804,397587,0,429774,487
1742724775193232,397462,0,429342,488
1742724775201660,396733,0,428875,499
1742724775209878,395914,0,428284,487
1742724775217450,394554,1,427248,497
1742724775225022,394189,0,427008,475
1742724775232594,394823,0,427886,483
1742724775240166,396322,0,429072,490
1742724775247738,397438,0,429967,485
1742724775255310,398247,0,430565,501
1742724775262869,398934,0,431322,505
1742724775270293,399305,129,432153,526
1742724775277717,399310,0,431996,503
1742724775285141,398955,0,431548,498
1742724775292565,398558,0,431159,493
1742724775299989,398233,0,430984,494
1742724775307413,398229,0,431163,530
1742724775315183,398210,0,431257,502
1742724775323975,398498,0,431152,512
1742724775332767,398680,0,431407,512
1742724775341559,398986,0,431682,524
1742724775350351,399312,0,432024,488
1742724775359143,399877,0,432631,506
1742724775367935,400503,0,433256,524
1742724775376250,400799,0,433601,507
1742724775383106,401355,120,434043,536
1742724775389962,401254,0,433972,505
1742724775396818,401084,0,433830,504
1742724775403674,401165,0,433644,521
1742724775410530,400793,0,433101,496
1742724775417386,400044,0,432402,519
1742724775424501,399351,0,431768,501
1742724775432357,398661,3,431678,518
1742724775440213,398610,0,430978,506
1742724775448069,398021,0,429957,478
1742724775455925,397847,0,429648,484
1742724775463781,398070,0,429950,505
1742724775471637,398445,0,430781,526
1742724775479614,398953,0,431054,509
1742724775487898,399596,43,431269,506
1742724775496182,399356,0,431287,503
1742724775504466,399543,0,431407,482
1742724775512750,399899,0,431525,502
1742724775521034,400044,46,431372,506
1742724775529318,399859,0,431183,520
1742724775537477,399530,0,430803,505
1742724775545189,399521,245,430696,534
1742724775552901,398423,0,429687,497
1742724775560613,398289,0,429430,496
1742724775568325,397915,0,428987,514
1742724775576037,397883,0,428946,513
1742724775583749,397872,0,428995,522
1742724775591640,397890,0,428990,515
1742724775600068,398063,121,429018,513
1742724775608496,397732,0,428737,492
1742724775616924,397940,0,429040,504
1742724775625352,397999,0,429107,483
1742724775633780,398107,0,429291,513
1742724775642208,398100,0,429294,498
1742724775650261,397656,0,429095,493
1742724775657113,398033,69,428935,533
1742724775663965,397769,0,428688,519
1742724775670817,397569,0,428571,492
1742724775677669,397562,0,428454,503
1742724775684521,397625,0,428402,510
1742724775691373,398079,0,428816,532
1742724775698681,398224,0,428913,513
1742724775707249,398232,44,429102,525
1742724775715817,398179,0,429024,510
1742724775724385,398431,0,429292,499
1742724775732953,398759,0,429538,517
1742724775741521,398796,0,429561,483
1742724775750089,398947,0,429747,533
1742724775758515,399019,0,429809,507
1742724775766515,399458,269,430017,519
1742724775774515,399025,0,429786,519
1742724775782515,398944,0,429723,518
1742724775790515,398990,0,429685,497
1742724775798515,399034,0,429706,492
1742724775806515,398935,0,429780,536
1742724775814408,399228,0,429757,501
1742724775821980,398544,0,429859,507
1742724775829552,398931,0,429968,497
1742724775837124,399757,0,430677,502
1742724775844696,400814,0,432018,514
1742724775852268,401290,0,432676,534
1742724775859840,402251,0,433192,534
1742724775867428,402745,0,433425,506
1742724775874988,402757,229,434106,548
1742724775882548,401722,0,433041,517
1742724775890108,400660,0,432010,514
1742724775897668,400201,0,431552,505
1742724775905228,400293,0,431765,505
1742724775912788,401191,0,432482,529
1742724775920423,401691,0,433341,533
1742724775928279,403129,130,434903,558
1742724775936135,404112,0,435386,544
1742724775943991,404711,0,436339,531
1742724775951847,404843,0,436442,528
1742724775959703,404379,0,435927,509
1742724775967559,403930,24,435195,540
1742724775975469,403582,0,434905,513
1742724775983501,403308,87,434787,543
1742724775991533,402995,0,434772,511
1742724775999565,403161,0,434851,540
1742724776007597,403254,0,434887,527
1742724776015629,403591,0,435196,530
1742724776023661,404262,0,435828,543
1742724776031704,404481,0,436389,528
1742724776039700,405075,12,436987,532
1742724776047696,405454,0,437453,509
1742724776055692,405816,0,437835,512
1742724776063688,406099,0,438175,525
1742724776071684,406193,66,438351,536
1742724776079680,406233,0,438023,511
1742724776087740,405942,0,437551,497
1742724776095900,405112,65,436877,531
1742724776104060,404221,0,435960,499
1742724776112220,403867,0,435834,521
1742724776120380,403430,0,435355,519
1742724776128540,402934,0,434544,509
1742724776136700,402718,1,434092,515
1742724776144679,402735,0,434212,521
1742724776152055,403350,69,434633,530
1742724776159431,403714,0,435127,530
1742724776166807,403926,0,435342,545
1742724776174183,404338,182,435867,551
1742724776181559,404162,0,435915,507
1742724776188935,404548,0,436090,515
1742724776196631,404767,0,436097,510
1742724776205199,404853,66,436148,531
1742724776213767,404574,0,435738,504
1742724776222335,404507,0,435583,502
1742724776230903,404256,0,435443,488
1742724776239471,404150,0,435205,503
1742724776248039,404359,0,435226,534
1742724776256232,404126,0,435168,494
1742724776263296,403510,83,435146,499
1742724776270360,403967,0,435225,496
1742724776277424,403996,0,435053,511
1742724776284488,404196,0,435369,514
1742724776291552,404527,0,435648,528
1742724776298616,404810,14,436039,517
1742724776305887,404871,0,436232,502
1742724776313691,404926,29,436118,529
1742724776321495,405117,0,436314,526
1742724776329299,405171,0,436261,514
1742724776337103,405016,0,436162,508
1742724776344907,404935,0,436050,494
1742724776352711,405092,0,436171,533
1742724776360505,405321,0,436115,513
1742724776368217,405328,25,436520,531
1742724776375929,405433,34,436522,528
1742724776383641,405520,0,436665,525
1742724776391353,405990,0,437168,513
1742724776399065,406292,0,437561,505
1742724776406777,406719,0,437943,515
1742724776414705,406937,0,438087,514
1742724776423277,406984,24,438301,524
1742724776431849,407041,0,438488,504
1742724776440421,407211,0,438895,511
1742724776448993,407228,0,438934,539
1742724776457565,407310,0,439053,518
1742724776466137,407510,0,439212,519
1742724776474416,407483,0,439114,490
1742724776481764,407491,98,439081,551
1742724776489112,407336,0,439326,528
1742724776496460,407350,0,439327,529
1742724776503808,407578,0,439755,523
1742724776511156,407954,0,440056,528
1742724776518504,409018,0,441011,528
1742724776526322,409440,0,441914,501
1742724776535462,409882,0,442722,521
1742724776544602,410888,0,443363,526
1742724776553742,411238,14,443513,516
1742724776562882,410721,0,443135,515
1742724776572022,410113,0,442779,498
1742724776581162,409691,0,442531,536
1742724776589710,409517,37,442373,536
1742724776596422,409941,173,443417,543
1742724776603134,410040,0,443865,518
1742724776609846,410965,0,444733,549
1742724776616558,411945,0,445600,510
1742724776623270,412796,0,446440,527
1742724776629982,413492,0,447362,552
1742724776637003,413242,0,447566,530
1742724776644859,413683,50,447737,541
1742724776652715,413283,0,447645,537
1742724776660571,413257,0,447863,534
1742724776668427,413473,0,448267,523
1742724776676283,413702,0,448758,553
1742724776684139,414059,44,449510,565
1742724776692156,415051,0,450342,537
1742724776700580,416169,0,451097,557
1742724776709004,416203,0,451511,537
1742724776717428,416697,0,451978,555
1742724776725852,416616,0,452099,522
1742724776734276,416376,0,451824,562
1742724776742700,416793,0,452086,568
1742724776750885,417287,0,452381,549
1742724776758313,417248,0,452709,555
1742724776765741,417170,0,452912,537
1742724776773169,416776,0,452658,515
1742724776780597,415943,0,452003,540
1742724776788025,415394,117,451791,545
1742724776795453,414762,0,451515,568
1742724776803135,413718,0,450340,544
1742724776811563,412747,44,449158,552
1742724776819991,412448,0,448711,546
1742724776828419,412684,0,449147,548
1742724776836847,413325,0,450017,534
1742724776845275,413820,0,450556,541
1742724776853703,413955,0,450624,578
1742724776861797,413591,0,450073,568
1742724776868793,413375,41,449811,560
1742724776875789,413174,0,449486,550
1742724776882785,412885,0,449297,535
1742724776889781,412760,4,449256,545
1742724776896777,412290,0,449000,524
1742724776903773,412013,0,448998,560
1742724776912320,411332,0,448554,544
1742724776925504,411689,0,448227,559
1742724776938688,411188,0,448140,533
1742724776951872,410893,0,448083,546
1742724776965056,411030,0,448103,531
1742724776978240,410973,0,448088,532
