Timestamp,CH1_SLOTA,CH2_SLOTA,CH3_SLOTA,CH4_SLOTA,CH1_SLOTB,CH2_SLOTB,CH3_SLOTB,CH4_SLOTB
13461218,211550208,27131904,3202,1129,1452802048,1614348288,5461,39200
13468432,211550208,27131904,3202,1129,1452802048,1614348288,5461,39200
13477279,211550208,27131904,3202,1129,1452802048,1614348288,5461,39200
13481437,212140032,27656192,3235,1142,1448935424,1610743808,5374,39167
13491816,212140032,27656192,3235,1142,1448935424,1610743808,5374,39167
13494565,212140032,27656192,3235,1142,1448935424,1610743808,5374,39167
13502524,212140032,27656192,3235,1142,1448935424,1610743808,5374,39167
13508993,212140032,24838144,3235,1142,1444085760,1605435392,5296,39052
13515969,209584128,24838144,3192,1097,1444085760,1605435392,5296,39052
13522529,209584128,24838144,3192,1097,1444085760,1605435392,5296,39052
13528506,209584128,24838144,3192,1097,1444085760,1605435392,5296,39052
13535278,209584128,24838144,3192,1097,1444085760,1605435392,5296,39052
13554900,215613440,31653888,3280,1152,1448738816,1610481664,5373,39105
13555028,215613440,31653888,3280,1152,1448738816,1610481664,5373,39105
13557626,215613440,31653888,3280,1152,1448738816,1610481664,5373,39105
13562247,215613440,31653888,3280,1152,1448738816,1610481664,5373,39105
13571613,215613440,31653888,3280,1152,1448738816,1610481664,5373,39105
13579305,215416832,29818880,3294,1186,1452867584,1612775424,5437,39177
13582720,215416832,29818880,3294,1186,1452867584,1612775424,5437,39177
13592142,215416832,29818880,3294,1186,1452867584,1612775424,5437,39177
13596295,215416832,29818880,3294,1186,1452867584,1612775424,5437,39177
13603042,215416832,29818880,3294,1186,1452867584,1612775424,5437,39177
13610705,214171648,29556736,3275,1197,1449656320,1611661312,5409,39188
13617439,214171648,29556736,3275,1197,1449656320,1611661312,5409,39188
13624695,214171648,29556736,3275,1197,1449656320,1611661312,5409,39188
13630199,214171648,29556736,3275,1197,1449656320,1611661312,5409,39188
13637682,214171648,30343168,3275,1197,1446576128,1609498624,5315,39128
13645854,214302720,30343168,3247,1172,1446576128,1609498624,5315,39128
13650510,214302720,30343168,3247,1172,1446576128,1609498624,5315,39128
13657320,214302720,30343168,3247,1172,1446576128,1609498624,5315,39128
13664730,214302720,30343168,3247,1172,1446576128,1609498624,5315,39128
13670666,215744512,30343168,3286,1192,1451229184,1612185600,5407,39130
13679099,215744512,30343168,3286,1192,1451229184,1612185600,5407,39130
13684552,215744512,30343168,3286,1192,1451229184,1612185600,5407,39130
13697091,215744512,30343168,3286,1192,1451229184,1612185600,5407,39130
13698232,215744512,30343168,3286,1192,1451229184,1612185600,5407,39130
13707453,212271104,28573696,3191,1123,1453981696,1615527936,5472,39196
13711824,212271104,28573696,3191,1123,1453981696,1615527936,5472,39196
13718622,212271104,28573696,3191,1123,1453981696,1615527936,5472,39196
13726067,212271104,28573696,3191,1123,1453981696,1615527936,5472,39196
13732351,212271104,28573696,3191,1123,1453981696,1615527936,5472,39196
13738667,212140032,25821184,3203,1122,1457717248,1615986688,5502,39254
13748810,212140032,25821184,3203,1122,1457717248,1615986688,5502,39254
13752353,212140032,25821184,3203,1122,1457717248,1615986688,5502,39254
13758991,212140032,25821184,3203,1122,1457717248,1615986688,5502,39254
13765851,207749120,25362432,3203,1122,1456078848,1618018304,5511,39263
13772563,207749120,25362432,3149,1076,1456078848,1618018304,5511,39263
13785123,207749120,25362432,3149,1076,1456078848,1618018304,5511,39263
13788034,207749120,25362432,3149,1076,1456078848,1618018304,5511,39263
13800817,207749120,25362432,3149,1076,1456078848,1618018304,5511,39263
13800918,209911808,26214400,3176,1101,1454964736,1614413824,5456,39203
13810223,209911808,26214400,3176,1101,1454964736,1614413824,5456,39203
13813670,209911808,26214400,3176,1101,1454964736,1614413824,5456,39203
13820265,209911808,26214400,3176,1101,1454964736,1614413824,5456,39203
13827869,209911808,26214400,3176,1101,1454964736,1614413824,5456,39203
13833945,212402176,26738688,3207,1139,1451622400,1613103104,5442,39156
13841490,212402176,26738688,3207,1139,1451622400,1613103104,5442,39156
13850261,212402176,26738688,3207,1139,1451622400,1613103104,5442,39156
13855850,212402176,26738688,3207,1139,1451622400,1613103104,5442,39156
13861874,212402176,26738688,3207,1139,1451622400,1613103104,5442,39156
13868491,214695936,28901376,3268,1172,1450246144,1613168640,5399,39138
13875202,214695936,28901376,3268,1172,1450246144,1613168640,5399,39138
13887858,214695936,28901376,3268,1172,1450246144,1613168640,5399,39138
13888535,214695936,28901376,3268,1172,1450246144,1613168640,5399,39138
13901270,212533248,28049408,3243,1159,1450835968,1612251136,5442,39206
13902229,212533248,28049408,3243,1159,1450835968,1612251136,5442,39206
13912383,212533248,28049408,3243,1159,1450835968,1612251136,5442,39206
13917381,212533248,28049408,3243,1159,1450835968,1612251136,5442,39206
13922538,212533248,28049408,3243,1159,1450835968,1612251136,5442,39206
13929585,215220224,29687808,3310,1214,1449852928,1611792384,5423,39188
13936940,215220224,29687808,3310,1214,1449852928,1611792384,5423,39188
13942955,215220224,29687808,3310,1214,1449852928,1611792384,5423,39188
13952888,215220224,29687808,3310,1214,1449852928,1611792384,5423,39188
13956553,215220224,29687808,3310,1214,1449852928,1611792384,5423,39188
13963274,213778432,31391744,3263,1165,1452277760,1614282752,5417,39163
13969906,213778432,31391744,3263,1165,1452277760,1614282752,5417,39163
13977444,213778432,31391744,3263,1165,1452277760,1614282752,5417,39163
13985282,213778432,31391744,3263,1165,1452277760,1614282752,5417,39163
13990671,213778432,31391744,3263,1165,1452277760,1614282752,5417,39163
14005394,212795392,27394048,3203,1144,1455423488,1615593472,5486,39202
14005542,212795392,27394048,3203,1144,1455423488,1615593472,5486,39202
14012492,212795392,27394048,3203,1144,1455423488,1615593472,5486,39202
14021032,212795392,27394048,3203,1144,1455423488,1615593472,5486,39202
14024507,211222528,27918336,3210,1123,1454243840,1614544896,5455,39219
14031296,211222528,27918336,3210,1123,1454243840,1614544896,5455,39219
14038729,211222528,27918336,3210,1123,1454243840,1614544896,5455,39219
14046167,211222528,27918336,3210,1123,1454243840,1614544896,5455,39219
14058500,211222528,27918336,3210,1123,1454243840,1614544896,5455,39219
14058718,211419136,26214400,3233,1137,1452015616,1612775424,5411,39203
14065796,211419136,26214400,3233,1137,1452015616,1612775424,5411,39203
14073128,211419136,26214400,3233,1137,1452015616,1612775424,5411,39203
14079263,211419136,26214400,3233,1137,1452015616,1612775424,5411,39203
14088549,211419136,26214400,3233,1137,1452015616,1612775424,5411,39203
14092781,208601088,24772608,3191,1087,1447755776,1611530240,5375,39106
14104724,208601088,24772608,3191,1087,1447755776,1611530240,5375,39106
14106344,208601088,24772608,3191,1087,1447755776,1611530240,5375,39106
14117156,208601088,24772608,3191,1087,1447755776,1611530240,5375,39106
14121314,223346688,33947648,3191,1250,1455095808,1617428480,5483,39220
14127529,223346688,33947648,3387,1250,1455095808,1617428480,5483,39220
14133571,223346688,33947648,3387,1250,1455095808,1617428480,5483,39220
14140400,223346688,33947648,3387,1250,1455095808,1617428480,5483,39220
14147021,223346688,33947648,3387,1250,1455095808,1617428480,5483,39220
14158277,214368256,29360128,3254,1163,1448804352,1610153984,5375,39139
14161467,214368256,29360128,3254,1163,1448804352,1610153984,5375,39139
14167453,214368256,29360128,3254,1163,1448804352,1610153984,5375,39139
14174229,214368256,29360128,3254,1163,1448804352,1610153984,5375,39139
14181313,214368256,29360128,3254,1163,1448804352,1610153984,5375,39139
14194979,210042880,25362432,3186,1107,1446641664,1608712192,5336,39150
14197191,210042880,25362432,3186,1107,1446641664,1608712192,5336,39150
14208512,210042880,25362432,3186,1107,1446641664,1608712192,5336,39150
14208697,210042880,25362432,3186,1107,1446641664,1608712192,5336,39150
14214744,210042880,25362432,3186,1107,1446641664,1608712192,5336,39150
14224307,217972736,31064064,3314,1208,1457979392,1619329024,5538,39273
14228341,217972736,31064064,3314,1208,1457979392,1619329024,5538,39273
14235014,217972736,31064064,3314,1208,1457979392,1619329024,5538,39273
14241822,217972736,31064064,3314,1208,1457979392,1619329024,5538,39273
14249240,212533248,27787264,3314,1208,1450246144,1612251136,5410,39157
14259585,212533248,27787264,3229,1145,1450246144,1612251136,5410,39157
14263518,212533248,27787264,3229,1145,1450246144,1612251136,5410,39157
14268786,212533248,27787264,3229,1145,1450246144,1612251136,5410,39157
14275440,212533248,27787264,3229,1145,1450246144,1612251136,5410,39157
14282248,213254144,27983872,3284,1151,1450835968,1613168640,5424,39150
14292045,213254144,27983872,3284,1151,1450835968,1613168640,5424,39150
14296633,213254144,27983872,3284,1151,1450835968,1613168640,5424,39150
14308947,213254144,27983872,3284,1151,1450835968,1613168640,5424,39150
14311161,213254144,27983872,3284,1151,1450835968,1613168640,5424,39150
14316454,212992000,27131904,3239,1140,1448542208,1610612736,5379,39121
14326751,212992000,27131904,3239,1140,1448542208,1610612736,5379,39121
14331037,212992000,27131904,3239,1140,1448542208,1610612736,5379,39121
14337487,212992000,27131904,3239,1140,1448542208,1610612736,5379,39121
14343401,212992000,27131904,3239,1140,1448542208,1610612736,5379,39121
14350824,211419136,27656192,3258,1131,1447034880,1609236480,5381,39147
14362488,211419136,27656192,3258,1131,1447034880,1609236480,5381,39147
14363580,211419136,27656192,3258,1131,1447034880,1609236480,5381,39147
14370360,211419136,27656192,3258,1131,1447034880,1609236480,5381,39147
14377913,211419136,29622272,3258,1131,1451622400,1613889536,5440,39204
14383910,213712896,29622272,3273,1151,1451622400,1613889536,5440,39204
14391485,213712896,29622272,3273,1151,1451622400,1613889536,5440,39204
14399002,213712896,29622272,3273,1151,1451622400,1613889536,5440,39204
14405117,213712896,29622272,3273,1151,1451622400,1613889536,5440,39204
14415118,217251840,30670848,3297,1204,1445724160,1609957376,5362,39110
14417831,217251840,30670848,3297,1204,1445724160,1609957376,5362,39110
14429871,217251840,30670848,3297,1204,1445724160,1609957376,5362,39110
14433474,217251840,30670848,3297,1204,1445724160,1609957376,5362,39110
14439229,217251840,30670848,3297,1204,1445724160,1609957376,5362,39110
14445869,213188608,30474240,3247,1152,1449459712,1610350592,5370,39122
14452862,213188608,30474240,3247,1152,1449459712,1610350592,5370,39122
14463054,213188608,30474240,3247,1152,1449459712,1610350592,5370,39122
14469221,213188608,30474240,3247,1152,1449459712,1610350592,5370,39122
14473757,213188608,30474240,3247,1152,1449459712,1610350592,5370,39122
14480514,213778432,29753344,3271,1183,1449918464,1611988992,5408,39188
14485710,213778432,29753344,3271,1183,1449918464,1611988992,5408,39188
14495021,213778432,29753344,3271,1183,1449918464,1611988992,5408,39188
14501419,213778432,29753344,3271,1183,1449918464,1611988992,5408,39188
14506184,210305024,26345472,3271,1183,1452408832,1610743808,5420,39174
14517115,210305024,26345472,3190,1112,1452408832,1610743808,5420,39174
14522552,210305024,26345472,3190,1112,1452408832,1610743808,5420,39174
14533383,210305024,26345472,3190,1112,1452408832,1610743808,5420,39174
14543732,210305024,26345472,3190,1112,1452408832,1610743808,5420,39174
14543941,209715200,27656192,3237,1124,1448280064,1608974336,5371,39124
14547740,209715200,27656192,3237,1124,1448280064,1608974336,5371,39124
14553682,209715200,27656192,3237,1124,1448280064,1608974336,5371,39124
14560472,209715200,27656192,3237,1124,1448280064,1608974336,5371,39124
14569676,209715200,27656192,3237,1124,1448280064,1608974336,5371,39124
14578614,215547904,30539776,3268,1188,1451950080,1613758464,5421,39159
14583757,215547904,30539776,3268,1188,1451950080,1613758464,5421,39159
14587262,215547904,30539776,3268,1188,1451950080,1613758464,5421,39159
14594864,215547904,30539776,3268,1188,1451950080,1613758464,5421,39159
14604110,215547904,30539776,3268,1188,1451950080,1613758464,5421,39159
14607723,215613440,31260672,3282,1181,1448345600,1610088448,5370,39122
14619477,215613440,31260672,3282,1181,1448345600,1610088448,5370,39122
14622214,215613440,31260672,3282,1181,1448345600,1610088448,5370,39122
14637419,215613440,31260672,3282,1181,1448345600,1610088448,5370,39122
14637533,211681280,28049408,3282,1130,1448542208,1610350592,5376,39168
14641792,211681280,28049408,3226,1130,1448542208,1610350592,5376,39168
14649339,211681280,28049408,3226,1130,1448542208,1610350592,5376,39168
14657181,211681280,28049408,3226,1130,1448542208,1610350592,5376,39168
14662817,211681280,28049408,3226,1130,1448542208,1610350592,5376,39168
14668911,211222528,26804224,3225,1151,1454178304,1616248832,5488,39217
14676426,211222528,26804224,3225,1151,1454178304,1616248832,5488,39217
14686627,211222528,26804224,3225,1151,1454178304,1616248832,5488,39217
14689027,211222528,26804224,3225,1151,1454178304,1616248832,5488,39217
14695806,211222528,26804224,3225,1151,1454178304,1616248832,5488,39217
14702659,218824704,32899072,3327,1228,1451556864,1615462400,5410,39114
14709682,218824704,32899072,3327,1228,1451556864,1615462400,5410,39114
14721585,218824704,32899072,3327,1228,1451556864,1615462400,5410,39114
14723801,218824704,32899072,3327,1228,1451556864,1615462400,5410,39114
14729980,218824704,32899072,3327,1228,1451556864,1615462400,5410,39114
14736761,213123072,28901376,3255,1170,1447493632,1611137024,5366,39086
14744303,213123072,28901376,3255,1170,1447493632,1611137024,5366,39086
14756630,213123072,28901376,3255,1170,1447493632,1611137024,5366,39086
14761160,213123072,28901376,3255,1170,1447493632,1611137024,5366,39086
14763932,220332032,33882112,3346,1234,1450835968,1612316672,5406,39136
14772125,220332032,33882112,3346,1234,1450835968,1612316672,5406,39136
14777432,220332032,33882112,3346,1234,1450835968,1612316672,5406,39136
14786383,220332032,33882112,3346,1234,1450835968,1612316672,5406,39136
14791671,220332032,33882112,3346,1234,1450835968,1612316672,5406,39136
14798420,206962688,24838144,3145,1080,1450573824,1611399168,5397,39162
14806915,206962688,24838144,3145,1080,1450573824,1611399168,5397,39162
14826975,206962688,24838144,3145,1080,1450573824,1611399168,5397,39162
14827558,206962688,24838144,3145,1080,1450573824,1611399168,5397,39162
14839761,206962688,24838144,3145,1080,1450573824,1611399168,5397,39162
14839963,217055232,31129600,3316,1185,1451491328,1611857920,5410,39141
14842775,217055232,31129600,3316,1185,1451491328,1611857920,5410,39141
14848229,217055232,31129600,3316,1185,1451491328,1611857920,5410,39141
14852181,217055232,31129600,3316,1185,1451491328,1611857920,5410,39141
14859111,217055232,31129600,3316,1185,1451491328,1611857920,5410,39141
14868048,217120768,30867456,3304,1199,1447755776,1609891840,5329,39093
14873892,217120768,30867456,3304,1199,1447755776,1609891840,5329,39093
14879156,217120768,30867456,3304,1199,1447755776,1609891840,5329,39093
14888714,217120768,30867456,3304,1199,1447755776,1609891840,5329,39093
14893352,214499328,28639232,3248,1181,1447428096,1608908800,5338,39070
14900071,214499328,28639232,3248,1181,1447428096,1608908800,5338,39070
14910583,214499328,28639232,3248,1181,1447428096,1608908800,5338,39070
14913319,214499328,28639232,3248,1181,1447428096,1608908800,5338,39070
14932287,214499328,28639232,3248,1181,1447428096,1608908800,5338,39070
14932433,210960384,27394048,3215,1131,1449394176,1610350592,5369,39118
14934496,210960384,27394048,3215,1131,1449394176,1610350592,5369,39118
14941687,210960384,27394048,3215,1131,1449394176,1610350592,5369,39118
14947801,210960384,27394048,3215,1131,1449394176,1610350592,5369,39118
14963424,210960384,27394048,3215,1131,1449394176,1610350592,5369,39118
14963568,214564864,29163520,3260,1155,1450967040,1612382208,5398,39179
14975020,214564864,29163520,3260,1155,1450967040,1612382208,5398,39179
14977831,214564864,29163520,3260,1155,1450967040,1612382208,5398,39179
14981890,214564864,29163520,3260,1155,1450967040,1612382208,5398,39179
14987706,214564864,29163520,3260,1155,1450967040,1612382208,5398,39179
14997523,208338944,24313856,3166,1094,1445986304,1608712192,5314,39077
15001125,208338944,24313856,3166,1094,1445986304,1608712192,5314,39077
15010097,208338944,24313856,3166,1094,1445986304,1608712192,5314,39077
15016571,208338944,24313856,3166,1094,1445986304,1608712192,5314,39077
15027586,210436096,25493504,3194,1110,1450246144,1613692928,5414,39104
15029142,210436096,25493504,3194,1110,1450246144,1613692928,5414,39104
15035816,210436096,25493504,3194,1110,1450246144,1613692928,5414,39104
15042282,210436096,25493504,3194,1110,1450246144,1613692928,5414,39104
15049974,210436096,25493504,3194,1110,1450246144,1613692928,5414,39104
15057963,215875584,29229056,3263,1185,1446182912,1608187904,5315,39079
15062516,215875584,29229056,3263,1185,1446182912,1608187904,5315,39079
15070271,215875584,29229056,3263,1185,1446182912,1608187904,5315,39079
15080560,215875584,29229056,3263,1185,1446182912,1608187904,5315,39079
15085241,215875584,29229056,3263,1185,1446182912,1608187904,5315,39079
15092793,217251840,30736384,3278,1171,1451556864,1612185600,5382,39142
15098034,217251840,30736384,3278,1171,1451556864,1612185600,5382,39142
15103836,217251840,30736384,3278,1171,1451556864,1612185600,5382,39142
15116168,217251840,30736384,3278,1171,1451556864,1612185600,5382,39142
15117384,217251840,30736384,3278,1171,1451556864,1612185600,5382,39142
15127606,208732160,24838144,3196,1104,1455947776,1616904192,5493,39203
15132064,208732160,24838144,3196,1104,1455947776,1616904192,5493,39203
15138359,208732160,24838144,3196,1104,1455947776,1616904192,5493,39203
15144962,208732160,24838144,3196,1104,1455947776,1616904192,5493,39203
15151004,217776128,32047104,3321,1216,1449852928,1613103104,5395,39109
15157704,217776128,32047104,3321,1216,1449852928,1613103104,5395,39109
15165822,217776128,32047104,3321,1216,1449852928,1613103104,5395,39109
15171229,217776128,32047104,3321,1216,1449852928,1613103104,5395,39109
15182033,217776128,32047104,3321,1216,1449852928,1613103104,5395,39109
15184770,210501632,27328512,3205,1121,1454833664,1618214912,5453,39168
15192379,210501632,27328512,3205,1121,1454833664,1618214912,5453,39168
15199031,210501632,27328512,3205,1121,1454833664,1618214912,5453,39168
15205719,210501632,27328512,3205,1121,1454833664,1618214912,5453,39168
15214568,210501632,27328512,3205,1121,1454833664,1618214912,5453,39168
15219172,216530944,28901376,3270,1190,1454833664,1614872576,5441,39177
15230182,216530944,28901376,3270,1190,1454833664,1614872576,5441,39177
15232851,216530944,28901376,3270,1190,1454833664,1614872576,5441,39177
15241135,216530944,28901376,3270,1190,1454833664,1614872576,5441,39177
15247924,211222528,27852800,3225,1124,1453719552,1613234176,5422,39193
15253984,211222528,27852800,3225,1124,1453719552,1613234176,5422,39193
15259876,211222528,27852800,3225,1124,1453719552,1613234176,5422,39193
15266819,211222528,27852800,3225,1124,1453719552,1613234176,5422,39193
15274191,211222528,27852800,3225,1124,1453719552,1613234176,5422,39193
15283400,210632704,27262976,3193,1122,1451294720,1613758464,5409,39170
15286904,210632704,27262976,3193,1122,1451294720,1613758464,5409,39170
15294514,210632704,27262976,3193,1122,1451294720,1613758464,5409,39170
15300577,210632704,27262976,3193,1122,1451294720,1613758464,5409,39170
15307199,210632704,27262976,3193,1122,1451294720,1613758464,5409,39170
15317285,214040576,26083328,3238,1159,1446969344,1608777728,5333,39067
15320889,214040576,26083328,3238,1159,1446969344,1608777728,5333,39067
15333840,214040576,26083328,3238,1159,1446969344,1608777728,5333,39067
15335850,214040576,26083328,3238,1159,1446969344,1608777728,5333,39067
15341990,214040576,26083328,3238,1159,1451425792,1612513280,5333,39067
15351157,212860928,29163520,3227,1139,1451425792,1612513280,5389,39125
15356122,212860928,29163520,3227,1139,1451425792,1612513280,5389,39125
15362492,212860928,29163520,3227,1139,1451425792,1612513280,5389,39125
15368985,212860928,29163520,3227,1139,1451425792,1612513280,5389,39125
15376718,216596480,30015488,3267,1180,1451360256,1612906496,5391,39170
15386003,216596480,30015488,3267,1180,1451360256,1612906496,5391,39170
15389185,216596480,30015488,3267,1180,1451360256,1612906496,5391,39170
15395887,216596480,30015488,3267,1180,1451360256,1612906496,5391,39170
15402694,216596480,30015488,3267,1180,1451360256,1612906496,5391,39170
15410388,210436096,26279936,3207,1124,1453654016,1613037568,5427,39168
15422443,210436096,26279936,3207,1124,1453654016,1613037568,5427,39168
15423142,210436096,26279936,3207,1124,1453654016,1613037568,5427,39168
15438147,210436096,26279936,3207,1124,1453654016,1613037568,5427,39168
15438332,210436096,26279936,3207,1124,1453654016,1613037568,5427,39168
15444796,214630400,29949952,3261,1176,1451556864,1612906496,5411,39143
15453710,214630400,29949952,3261,1176,1451556864,1612906496,5411,39143
15459066,214630400,29949952,3261,1176,1451556864,1612906496,5411,39143
15464949,214630400,29949952,3261,1176,1451556864,1612906496,5411,39143
15471156,215941120,30015488,3261,1176,1450639360,1613889536,5394,39116
15479566,215941120,30015488,3295,1196,1450639360,1613889536,5394,39116
15489089,215941120,30015488,3295,1196,1450639360,1613889536,5394,39116
15492280,215941120,30015488,3295,1196,1450639360,1613889536,5394,39116
15498296,215941120,30015488,3295,1196,1450639360,1613889536,5394,39116
15505119,215089152,29884416,3258,1167,1447952384,1611071488,5319,39101
15511693,215089152,29884416,3258,1167,1447952384,1611071488,5319,39101
15522195,215089152,29884416,3258,1167,1447952384,1611071488,5319,39101
15525332,215089152,29884416,3258,1167,1447952384,1611071488,5319,39101
15532341,215089152,29884416,3258,1167,1447952384,1611071488,5319,39101
15538935,213778432,27262976,3239,1152,1448148992,1609957376,5322,39103
15546590,213778432,27262976,3239,1152,1448148992,1609957376,5322,39103
15555085,213778432,27262976,3239,1152,1448148992,1609957376,5322,39103
15559297,213778432,27262976,3239,1152,1448148992,1609957376,5322,39103
15566335,213778432,27262976,3239,1152,1448148992,1609957376,5322,39103
15572718,217186304,30015488,3264,1177,1448083456,1610416128,5359,39097
15579539,217186304,30015488,3264,1177,1448083456,1610416128,5359,39097
15592463,217186304,30015488,3264,1177,1448083456,1610416128,5359,39097
15593205,217186304,30015488,3264,1177,1448083456,1610416128,5359,39097
15602414,215547904,30867456,3264,1160,1451098112,1613758464,5411,39161
15606863,215547904,30867456,3242,1160,1451098112,1613758464,5411,39161
15622888,215547904,30867456,3242,1160,1451098112,1613758464,5411,39161
15627695,215547904,30867456,3242,1160,1451098112,1613758464,5411,39161
15628352,215547904,30867456,3242,1160,1451098112,1613758464,5411,39161
15639209,209977344,25427968,3177,1127,1448738816,1610481664,5347,39084
15641419,209977344,25427968,3177,1127,1448738816,1610481664,5347,39084
15647577,209977344,25427968,3177,1127,1448738816,1610481664,5347,39084
15657379,209977344,25427968,3177,1127,1448738816,1610481664,5347,39084
15661832,209977344,25427968,3177,1127,1448738816,1610481664,5347,39084
15667797,216072192,29097984,3273,1169,1453391872,1613365248,5390,39169
15675538,216072192,29097984,3273,1169,1453391872,1613365248,5390,39169
15683142,216072192,29097984,3273,1169,1453391872,1613365248,5390,39169
15691415,216072192,29097984,3273,1169,1453391872,1613365248,5390,39169
15695209,216072192,29097984,3273,1169,1453391872,1613365248,5390,39169
15702308,215744512,28049408,3271,1165,1450639360,1612906496,5386,39167
15709734,215744512,28049408,3271,1165,1450639360,1612906496,5386,39167
15715355,215744512,28049408,3271,1165,1450639360,1612906496,5386,39167
15721816,215744512,28049408,3271,1165,1450639360,1612906496,5386,39167
15730212,213843968,28246016,3271,1165,1450639360,1612578816,5402,39128
15742461,213843968,28246016,3249,1153,1450639360,1612578816,5402,39128
15742614,213843968,28246016,3249,1153,1450639360,1612578816,5402,39128
15749146,213843968,28246016,3249,1153,1450639360,1612578816,5402,39128
15759102,213843968,28246016,3249,1153,1450639360,1612578816,5402,39128
15763553,218759168,30605312,3322,1209,1450835968,1611661312,5369,39098
15778991,218759168,30605312,3322,1209,1450835968,1611661312,5369,39098
15779140,218759168,30605312,3322,1209,1450835968,1611661312,5369,39098
15783860,218759168,30605312,3322,1209,1450835968,1611661312,5369,39098
15789614,218759168,30605312,3322,1209,1450835968,1611661312,5369,39098
15796848,215023616,30474240,3326,1197,1448607744,1611333632,5335,39105
15803290,215023616,30474240,3326,1197,1448607744,1611333632,5335,39105
15812539,215023616,30474240,3326,1197,1448607744,1611333632,5335,39105
15817595,215023616,30474240,3326,1197,1448607744,1611333632,5335,39105
15827866,215023616,30474240,3326,1197,1448607744,1611333632,5335,39105
15834389,211877888,25886720,3211,1134,1451098112,1612054528,5411,39152
15838012,211877888,25886720,3211,1134,1451098112,1612054528,5411,39152
15846927,211877888,25886720,3211,1134,1451098112,1612054528,5411,39152
15850745,211877888,25886720,3211,1134,1451098112,1612054528,5411,39152
15862846,215416832,28114944,3211,1148,1451360256,1612251136,5433,39161
15865526,215416832,28114944,3271,1148,1451360256,1612251136,5433,39161
15872005,215416832,28114944,3271,1148,1451360256,1612251136,5433,39161
15877805,215416832,28114944,3271,1148,1451360256,1612251136,5433,39161
15884648,215416832,28114944,3271,1148,1451360256,1612251136,5433,39161
15892130,213843968,27918336,3260,1167,1446838272,1609891840,5379,39080
15898180,213843968,27918336,3260,1167,1446838272,1609891840,5379,39080
15905671,213843968,27918336,3260,1167,1446838272,1609891840,5379,39080
15914364,213843968,27918336,3260,1167,1446838272,1609891840,5379,39080
15918888,213843968,27918336,3260,1167,1446838272,1609891840,5379,39080
15925155,208273408,25034752,3171,1096,1451294720,1614544896,5421,39134
15934931,208273408,25034752,3171,1096,1451294720,1614544896,5421,39134
15938947,208273408,25034752,3171,1096,1451294720,1614544896,5421,39134
15950790,208273408,25034752,3171,1096,1451294720,1614544896,5421,39134
15952406,208273408,25034752,3171,1096,1451294720,1614544896,5421,39134
15961070,214827008,29491200,3276,1167,1454702592,1615396864,5451,39186
15966094,214827008,29491200,3276,1167,1454702592,1615396864,5451,39186
15972849,214827008,29491200,3276,1167,1454702592,1615396864,5451,39186
15979355,214827008,29491200,3276,1167,1454702592,1615396864,5451,39186
15986328,217120768,32178176,3276,1196,1444085760,1608384512,5316,39088
15993030,217120768,32178176,3290,1196,1444085760,1608384512,5316,39088
16000452,217120768,32178176,3290,1196,1444085760,1608384512,5316,39088
16007375,217120768,32178176,3290,1196,1444085760,1608384512,5316,39088
16013736,217120768,32178176,3290,1196,1444085760,1608384512,5316,39088
16020266,211877888,26542080,3210,1127,1451884544,1612644352,5362,39149
16027029,211877888,26542080,3210,1127,1451884544,1612644352,5362,39149
16034427,211877888,26542080,3210,1127,1451884544,1612644352,5362,39149
16040517,211877888,26542080,3210,1127,1451884544,1612644352,5362,39149
16052057,211877888,26542080,3210,1127,1451884544,1612644352,5362,39149
16055008,212926464,28508160,3231,1162,1454637056,1616838656,5468,39181
16063732,212926464,28508160,3231,1162,1454637056,1616838656,5468,39181
16068479,212926464,28508160,3231,1162,1454637056,1616838656,5468,39181
16074458,212926464,28508160,3231,1162,1454637056,1616838656,5468,39181
16081364,212926464,28508160,3231,1162,1454637056,1616838656,5468,39181
16087932,214040576,31522816,3271,1174,1448935424,1609760768,5365,39110
16094891,214040576,31522816,3271,1174,1448935424,1609760768,5365,39110
16102959,214040576,31522816,3271,1174,1448935424,1609760768,5365,39110
16108809,214040576,31522816,3271,1174,1448935424,1609760768,5365,39110
16118227,211943424,27000832,3231,1143,1447297024,1611792384,5389,39135
16122813,211943424,27000832,3231,1143,1447297024,1611792384,5389,39135
16128573,211943424,27000832,3231,1143,1447297024,1611792384,5389,39135
16137095,211943424,27000832,3231,1143,1447297024,1611792384,5389,39135
16143204,211943424,27000832,3231,1143,1447297024,1611792384,5389,39135
16154351,212140032,27852800,3216,1143,1447428096,1608843264,5335,39143
16155919,212140032,27852800,3216,1143,1447428096,1608843264,5335,39143
16162708,212140032,27852800,3216,1143,1447428096,1608843264,5335,39143
16169530,212140032,27852800,3216,1143,1447428096,1608843264,5335,39143
16176229,212140032,27852800,3216,1143,1447428096,1608843264,5335,39143
16183647,209649664,27000832,3182,1105,1450573824,1613168640,5411,39149
16190465,209649664,27000832,3182,1105,1450573824,1613168640,5411,39149
16197401,209649664,27000832,3182,1105,1450573824,1613168640,5411,39149
16204785,209649664,27000832,3182,1105,1450573824,1613168640,5411,39149
16209992,209649664,27000832,3182,1105,1450573824,1613168640,5411,39149
16216903,215810048,29884416,3291,1196,1446510592,1606483968,5318,39043
16223636,215810048,29884416,3291,1196,1446510592,1606483968,5318,39043
16234733,215810048,29884416,3291,1196,1446510592,1606483968,5318,39043
