Timestamp,Combined Value1,Combined Value2,Combined Value3,Combined Value4,Combined Value5,Combined Value6,Combined Value7,Combined Value8
1742111495685994,17655,0,35643,5029,8537,0,47053,0
1742111495705130,16833,0,35951,5028,7421,0,46346,0
1742111495724266,16750,0,35864,5022,,,,
1742111495732773,9305,0,47160,0,17066,0,35978,4998
1742111495743341,8668,0,47185,0,16154,0,35675,5023
1742111495753909,7652,0,46969,0,18550,0,36171,4989
1742111495764477,8431,0,46439,0,,,,
1742111495770858,17243,0,36185,5016,10170,0,46188,0
1742111495789994,17491,0,35738,4993,7273,0,46699,0
1742111495809130,16288,32,35882,4993,8413,0,46797,0
1742111495828266,17334,0,35976,5009,,,,
1742111495837304,8378,0,46397,0,17954,0,35761,5021
1742111495852160,7210,0,46600,0,16325,0,35774,4999
1742111495867016,8197,0,46745,0,17138,1,35647,5005
1742111495881872,7654,0,46834,0,,,,
1742111495889358,15859,0,35779,5020,10482,0,47223,0
1742111495904494,18294,0,36009,5012,7388,0,47118,0
1742111495919630,17049,0,35841,5030,7617,0,47303,0
1742111495934766,16373,0,35740,5007,,,,
1742111495942413,11050,0,47157,0,16951,0,36047,5015
1742111495958125,7587,0,47091,0,16056,0,36134,5053
1742111495973837,8194,0,46618,0,18235,0,36056,5022
1742111495989549,6893,0,46792,0,,,,
1742111495997727,16215,0,35981,5028,8791,0,46778,0
1742111496016015,16354,0,35430,5028,8780,0,46858,0
1742111496034303,15504,0,35614,5036,7360,0,46688,0
1742111496052591,16619,0,35781,5046,,,,
1742111496060886,10418,0,46923,0,17886,0,36219,5009
1742111496072310,7942,0,46699,0,15909,0,35555,4987
1742111496083734,7033,0,46392,0,17067,0,35946,4983
1742111496095158,8307,0,46637,0,,,,
1742111496101788,15791,0,35810,4984,10134,0,47001,0
1742111496120364,17818,0,36102,5002,7447,0,47112,0
1742111496138940,17040,0,35740,4973,8916,0,47301,0
1742111496157516,17120,0,35942,4971,,,,
1742111496166389,8722,0,46573,0,17444,0,36128,4982
1742111496181517,7432,0,46545,0,16398,0,35913,4987
1742111496196645,8389,0,46134,0,18724,0,35943,4971
1742111496211773,7160,0,46175,0,,,,
1742111496219492,17047,0,35795,4950,10573,0,46413,0
1742111496235788,18256,0,36153,4956,7462,0,46563,0
1742111496252084,16978,13,35820,4938,7363,0,46404,0
1742111496268380,18201,0,36070,4970,,,,
1742111496276440,10226,0,45856,0,19010,0,35975,4942
1742111496291848,7345,0,46128,0,17300,0,35659,4961
1742111496307256,8863,0,45819,0,18227,0,35872,4933
1742111496322664,6977,0,45774,0,,,,
1742111496330780,17123,0,36036,4937,9300,0,46222,0
1742111496349348,19285,0,35806,4953,8499,0,46089,0
1742111496367916,17806,0,35872,4952,7978,0,46113,0
1742111496386484,17658,0,35640,4961,,,,
1742111496394718,9849,0,46416,0,17427,0,35668,4973
1742111496404710,8704,0,46499,0,17020,0,35499,4959
1742111496414702,7366,0,46317,0,19413,0,36321,4979
1742111496424694,8261,0,46338,0,,,,
1742111496430919,16620,0,35202,4932,11162,0,45350,0
1742111496450631,18148,0,35614,5014,7629,0,45428,0
1742111496470343,17038,0,35397,4962,8120,0,45446,0
1742111496490055,18634,0,35986,4997,,,,
1742111496499279,8775,0,45349,0,18515,0,36209,4993
1742111496513847,7938,0,45822,0,17459,0,35615,4986
1742111496528415,9181,0,45954,0,18203,0,36055,4968
1742111496542983,7929,0,45977,0,,,,
1742111496550358,16738,0,35462,4959,10130,0,46228,0
1742111496565494,18769,0,35829,4956,7079,0,45762,0
1742111496580630,17716,0,35860,4953,7789,0,46332,0
1742111496595766,17219,0,35200,4973,,,,
1742111496603302,10700,0,45678,0,16698,0,35674,4966
1742111496618158,7583,0,46149,0,16977,0,35825,4976
1742111496633014,8502,0,46297,0,18475,1,36058,4985
1742111496647870,7243,0,46227,0,,,,
1742111496656383,16392,0,35484,4978,9225,0,46501,0
1742111496679807,17148,0,35658,5029,8878,0,46644,0
1742111496703231,15954,0,35580,4963,8117,0,46868,0
1742111496726655,17349,0,35821,4966,,,,
1742111496736358,9658,0,46498,0,18003,9,36081,4994
1742111496743494,8464,0,46610,0,16237,0,35738,4971
1742111496750630,7448,0,46734,0,16688,0,35817,4995
1742111496757766,7818,0,46202,0,,,,
1742111496762746,15495,0,35464,4978,10752,0,46530,0
1742111496781026,18082,0,36050,5005,7583,0,46728,0
1742111496799306,16811,0,35963,4986,8870,0,46553,0
1742111496817586,16701,0,35897,4992,,,,
1742111496826386,9611,0,47360,0,15766,0,35528,4984
1742111496841810,7475,0,47314,0,16304,0,35585,4970
1742111496857234,9122,0,47671,0,17918,0,36265,4989
1742111496872658,7232,0,47173,0,,,,
1742111496880302,16325,0,35582,4986,10579,0,47298,0
1742111496895158,17724,4,36235,5017,7027,0,46803,0
1742111496910014,16253,0,35486,4979,7606,0,47299,0
1742111496924870,18503,0,36401,4992,,,,
1742111496932416,10956,0,47421,0,18235,10,36007,5012
1742111496948128,7551,0,47079,0,17047,0,35610,4987
1742111496963840,8644,0,47415,0,17971,0,36291,5009
1742111496979552,7072,0,47042,0,,,,
1742111496987718,16742,0,35864,5013,8693,0,47184,0
1742111497005742,19395,0,35999,5014,8385,0,47103,0
1742111497023766,17978,0,36216,4997,8181,0,46978,0
1742111497041790,18196,0,36024,4995,,,,
1742111497050020,9700,0,47233,0,18158,16,35992,4998
1742111497061748,8451,0,46937,0,17663,0,35794,5014
1742111497073476,7216,0,46528,0,19007,0,35743,4989
1742111497085204,8123,0,46892,0,,,,
1742111497091937,17513,0,35713,4962,10783,0,46746,0
1742111497110489,18513,8,35805,4972,7379,0,47062,0
1742111497129041,16538,0,35373,4970,8289,0,46932,0
1742111497147593,18598,0,35779,4999,,,,
1742111497156895,9378,0,47244,0,18488,0,36438,4985
1742111497175631,7532,0,47197,0,17572,0,35804,4991
1742111497194367,8858,0,46886,0,18061,0,35787,4986
1742111497213103,7465,0,46783,0,,,,
1742111497221603,17121,0,35998,4995,9726,0,46203,0
1742111497233315,19949,49,36461,4989,7602,0,46621,0
1742111497245027,18128,0,35955,4965,7359,0,46311,0
1742111497256739,18142,0,35722,4977,,,,
1742111497263071,9971,0,45971,0,17680,8,35812,4957
1742111497278495,7414,0,46608,0,17617,0,35728,4986
1742111497293919,8645,0,46509,0,19399,5,36270,4983
1742111497309343,7158,0,46398,0,,,,
1742111497317597,17502,0,36066,4970,8944,0,46314,0
1742111497337309,18565,13,35901,5014,8958,0,46564,0
1742111497357021,16707,0,35277,4986,7609,0,46835,0
1742111497376733,18374,0,35857,5007,,,,
1742111497385347,9695,0,46616,0,17808,1,35919,4993
1742111497395059,8284,0,46760,0,17188,0,35767,4990
1742111497404771,7338,0,46890,0,17660,0,36245,5028
1742111497414483,8550,0,47342,0,,,,
1742111497420554,16565,0,35957,5005,10491,0,46631,0
1742111497439986,18642,1,35657,5019,6855,0,46480,0
1742111497459418,17403,0,35894,5001,9011,0,47313,0
1742111497478850,17316,0,35858,5013,,,,
1742111497488018,8609,0,46849,0,16398,0,35920,5023
1742111497502866,7287,0,47103,0,17328,0,36182,5044
1742111497517714,8021,0,46812,0,18165,9,36112,5025
1742111497532562,7288,0,46982,0,,,,
1742111497540042,16257,0,35741,4993,10466,0,47359,0
1742111497555178,17519,16,36688,5020,7142,0,47095,0
1742111497570314,15948,0,35827,5014,7730,0,47411,0
1742111497585450,17938,0,36046,4988,,,,
1742111497593041,10729,0,47114,0,17854,0,36249,4977
1742111497608177,8206,0,47110,0,17114,0,35826,4979
1742111497623313,8780,0,47120,0,17447,0,35785,4964
1742111497638449,7962,0,47561,0,,,,
1742111497646525,16833,0,35622,4979,9416,0,46935,0
1742111497665525,19211,16,35852,5032,8185,0,47075,0
1742111497684525,18032,0,35902,4991,8026,0,47166,0
1742111497703525,18229,0,35937,4982,,,,
1742111497712033,9595,0,47143,0,18000,7,36115,4972
1742111497722881,8587,0,47322,0,18185,0,36044,4982
1742111497733729,7508,0,47601,0,19042,0,36277,4983
1742111497744577,8162,0,47389,0,,,,
1742111497751481,17435,0,35778,4983,10606,0,47224,0
1742111497774049,19308,15,36272,4972,7358,0,46569,0
1742111497796617,17436,0,35831,4979,8015,0,46937,0
1742111497819185,19295,0,35908,4981,,,,
1742111497829062,8531,0,46489,0,19098,0,36018,4959
1742111497840198,7489,0,46824,0,17853,0,35760,4991
1742111497851334,8683,0,47205,0,18137,0,35947,4960
1742111497862470,7557,0,47293,0,,,,
1742111497868760,17078,0,35389,4963,10079,0,46962,0
1742111497885616,20088,4,36515,4983,7162,0,47142,0
1742111497902472,18042,0,36037,4964,6984,0,46914,0
1742111497919328,18731,0,35954,4984,,,,
1742111497927368,10856,0,47122,0,17652,25,35512,4974
1742111497941080,7752,0,47210,0,18561,0,35922,4994
1742111497954792,8795,0,47275,0,19588,0,36071,4987
1742111497968504,7066,0,46772,0,,,,
1742111497976256,17651,0,35673,4983,8476,0,46417,0
1742111497997112,18828,25,35808,4984,8575,0,47122,0
1742111498017968,17378,0,35917,4958,8208,0,47060,0
1742111498038824,19413,0,36168,4987,,,,
1742111498047839,9590,0,47305,0,18121,0,35906,4958
1742111498057263,8316,0,47128,0,18096,0,35668,4973
1742111498066687,7220,0,46956,0,18272,17,36111,4987
1742111498076111,8294,0,47081,0,,,,
1742111498082094,17765,0,35999,4987,9536,0,46187,0
1742111498101518,19338,1,35611,4977,7855,0,47598,0
1742111498120942,18128,0,36394,4981,8001,0,46841,0
1742111498140366,18346,0,36153,5019,,,,
1742111498149783,8439,0,46776,0,17074,14,35722,5001
1742111498166631,7352,0,47419,0,17685,0,35899,5015
1742111498183479,8667,0,47484,0,18635,24,36085,4995
1742111498200327,7218,0,47150,0,,,,
1742111498208314,17325,0,35569,4997,11426,0,47257,0
1742111498221450,17889,13,36126,5011,7429,0,47187,0
1742111498234586,16515,0,35746,4992,7037,0,46432,0
1742111498247722,19164,0,36398,4998,,,,
1742111498254565,11064,0,46975,0,17908,2,35931,4982
1742111498269701,7589,0,46930,0,17870,0,35839,4975
1742111498284837,8794,0,46698,0,17072,0,35840,4985
1742111498299973,6932,0,46795,0,,,,
1742111498308123,17056,0,36066,5006,8844,0,47376,0
1742111498327835,18886,2,35871,4997,8478,0,47494,0
1742111498347547,17012,0,35841,4969,7717,0,47661,0
1742111498367259,18441,0,36155,4995,,,,
1742111498376348,10391,0,47354,0,17487,0,35866,4984
1742111498389772,8333,0,47445,0,18694,3,35968,4985
1742111498403196,7670,0,47172,0,19281,0,36020,4951
1742111498416620,8765,0,46450,0,,,,
1742111498423632,17652,0,35541,4929,10321,0,46576,0
1742111498439392,19357,0,36087,4974,7184,0,46711,0
1742111498455152,17404,0,35634,4962,7941,0,47062,0
1742111498470912,19547,0,35761,4938,,,,
1742111498479194,8731,0,46704,0,18890,0,35991,4960
1742111498498002,7531,0,46643,0,18953,0,35960,4976
1742111498516810,9380,0,47171,0,18550,0,35872,4944
1742111498535618,8097,0,46862,0,,,,
1742111498544035,18170,0,35640,4949,10007,0,46457,0
1742111498554891,20762,10,36222,4967,7317,0,46520,0
1742111498565747,18410,0,35586,4922,7138,0,46424,0
1742111498576603,19365,0,35966,4945,,,,
1742111498582613,10723,0,46517,0,17435,0,35781,4943
1742111498598037,8080,0,47278,0,19450,9,35857,4938
1742111498613461,9136,0,46969,0,19680,0,36251,4968
1742111498628885,7385,0,46855,0,,,,
1742111498637083,18216,0,35805,4958,9078,0,46615,0
1742111498656219,19277,0,36125,4973,8709,0,46825,0
1742111498675355,17975,0,35853,4938,7768,0,46324,0
1742111498694491,20150,0,36128,4916,,,,
1742111498703048,9261,0,46215,0,19413,0,36312,4904
1742111498713912,8092,0,46313,0,18841,0,35791,4924
1742111498724776,7246,0,46356,0,18277,0,35688,4920
1742111498735640,8376,0,46115,0,,,,
1742111498742126,18249,2,35901,4970,11707,0,46985,0
1742111498761278,20742,2,36347,4972,7685,0,46651,0
1742111498780430,18054,0,35586,4950,8991,0,46480,0
1742111498799582,19034,0,35905,4950,,,,
1742111498808749,9366,0,46675,0,17804,2,35935,4954
1742111498824429,6959,0,46337,0,19406,0,36226,4953
1742111498840109,8734,0,46698,0,19261,0,36196,4961
1742111498855789,7461,0,46753,0,,,,
1742111498863532,18081,0,35796,4964,10125,0,46977,0
1742111498878388,18622,0,35988,4944,7390,0,46840,0
1742111498893244,17092,0,35754,4956,7352,0,46824,0
1742111498908100,19258,0,36091,4966,,,,
1742111498915835,10591,0,46640,0,18006,0,35982,4981
1742111498932971,7771,0,46734,0,18180,0,36187,4995
1742111498950107,8627,0,46527,0,17245,15,35957,4973
1742111498967243,7230,0,46707,0,,,,
1742111498975742,17565,0,35894,4997,9605,0,47040,0
1742111498992190,19411,20,35909,4957,8005,0,46259,0
1742111499008638,17596,0,35826,4957,8005,0,46237,0
1742111499025086,18590,35,36201,4962,,,,
1742111499032864,9595,0,46775,0,17309,0,35794,4939
1742111499045576,8423,0,46892,0,18581,0,36021,4975
1742111499058288,7563,0,47131,0,18535,18,35904,4954
1742111499071000,7841,0,46787,0,,,,
1742111499077916,17992,0,35854,4953,10141,0,46330,0
1742111499095060,18785,0,35792,4977,7297,0,46572,0
1742111499112204,18172,0,36119,4972,8254,0,46708,0
1742111499129348,20420,4,36118,4943,,,,
1742111499137670,9465,0,46142,0,19158,0,36054,4926
1742111499152814,7858,0,46335,0,19221,0,35795,4903
1742111499167958,8415,0,46291,0,18447,8,35559,4911
1742111499183102,7796,0,46855,0,,,,
1742111499190695,18244,0,35568,4907,10256,0,46492,0
1742111499205831,20783,9,36535,4915,7721,0,46516,0
1742111499220967,18734,0,35883,4904,7070,0,45874,0
1742111499236103,20292,8,36320,4921,,,,
1742111499243749,10787,0,45894,0,17866,0,35442,4937
1742111499259461,8013,0,45923,0,20049,0,35727,4952
1742111499275173,7998,0,45640,0,20067,1,35882,4906
1742111499290885,7672,0,46202,0,,,,
1742111499299225,19027,0,35792,4903,8774,0,45552,0
1742111499318649,19295,6,35803,4944,8884,0,46370,0
1742111499338073,18277,0,35742,4908,7622,0,46088,0
1742111499357497,20870,0,36332,4944,,,,
1742111499366088,9010,0,46038,0,19626,0,35729,4915
1742111499376368,8051,0,46192,0,19549,0,35938,4925
1742111499386648,7599,0,46278,0,18704,0,35732,4940
1742111499396928,7696,0,45182,0,,,,
1742111499403222,19508,0,35792,4939,10599,0,45020,0
1742111499422646,20859,0,36181,4943,7140,0,45024,0
1742111499442070,18559,0,35512,4923,8334,0,45242,0
1742111499461494,19886,48,35907,4939,,,,
1742111499470697,8506,0,45084,0,18469,0,35608,4913
1742111499485833,7372,0,45455,0,20507,0,36177,4930
1742111499500969,8283,0,45184,0,19807,0,36022,4939
1742111499516105,7523,0,44826,0,,,,
1742111499523832,18842,0,35587,4934,10834,0,45933,0
1742111499540112,19709,2,36100,4934,7518,0,45661,0
1742111499556392,17592,0,35022,4912,7313,0,45544,0
1742111499572672,20186,0,35843,4927,,,,
1742111499580363,10336,0,45592,0,18630,3,35912,4926
1742111499592931,7434,0,45433,0,19358,0,36064,4919
1742111499605499,8567,0,45390,0,18415,0,35684,4916
1742111499618067,7576,0,45629,0,,,,
1742111499625304,18336,0,35532,4911,8661,0,45113,0
1742111499645296,19352,0,35500,4987,8849,0,45508,0
1742111499665288,17558,0,35723,4959,7395,0,44943,0
1742111499685280,18870,4,35840,4936,,,,
1742111499694119,9822,0,45261,0,17720,0,35667,4929
1742111499704687,8224,0,45512,0,19388,0,36081,4942
1742111499715255,7114,0,45151,0,18768,0,35883,4918
1742111499725823,8448,0,45220,0,,,,
1742111499732166,18287,0,35575,4993,10696,0,44712,0
1742111499751014,18128,0,35335,5004,7022,0,44880,0
1742111499769862,18279,0,35649,4985,7782,0,45205,0
1742111499788710,20339,0,35880,4974,,,,
1742111499797639,8657,0,45022,0,18998,0,35991,4949
1742111499812495,7441,0,45076,0,20304,0,35815,4936
1742111499827351,8166,0,44624,0,18891,0,35929,4923
1742111499842207,7322,0,44693,0,,,,
1742111499849638,19224,12,35586,4913,10249,0,44868,0
1742111499864494,20613,0,36169,4928,6860,0,44782,0
1742111499879350,18338,0,35267,4923,7181,0,45148,0
1742111499894206,19791,5,35923,4920,,,,
1742111499902585,10283,0,44402,0,18771,0,35575,4969
1742111499924865,7105,0,44205,0,20503,0,35956,5005
1742111499947145,8872,0,44800,0,19909,0,36054,4987
1742111499969425,6818,0,44275,0,,,,
1742111499979298,19157,0,35644,4959,8530,0,44144,0
1742111499991338,19284,5,35587,4952,9223,0,44515,0
1742111500003378,18405,0,35421,4994,7146,0,43713,0
1742111500015418,20995,3,35982,5010,,,,
1742111500021348,10031,0,43694,0,19467,0,35901,4991
1742111500032484,7945,0,44192,0,19739,0,35752,5001
1742111500043620,7240,0,44495,0,18467,0,35407,5007
1742111500054756,7737,0,44110,0,,,,
1742111500061376,19554,0,35698,5025,10460,0,44407,0
1742111500080800,20336,0,35705,4956,7142,0,44037,0
1742111500100224,18675,0,35490,4994,7886,0,44096,0
1742111500119648,19925,5,36045,4988,,,,
1742111500128909,8663,0,44210,0,17869,0,35339,5001
1742111500144621,7345,0,44079,0,19911,0,35707,4946
1742111500160333,8519,0,44154,0,19595,2,36077,4998
1742111500176045,7145,0,44099,0,,,,
1742111500183708,18739,0,35538,4980,9699,0,44169,0
1742111500197700,19032,11,35696,4937,6824,0,43961,0
1742111500211692,17895,0,35414,5006,7071,0,43775,0
1742111500225684,20647,0,36235,4992,,,,
1742111500232907,10014,0,43431,0,19015,0,35776,4974
1742111500248619,8082,0,43634,0,19364,0,35586,4978
1742111500264331,7782,0,43220,0,18056,0,35471,4976
1742111500280043,6784,0,43454,0,,,,
1742111500288269,19072,0,35670,4984,9190,0,43869,0
1742111500306837,19828,0,35915,4974,7823,0,43760,0
1742111500325405,17661,0,35360,5017,8187,0,44212,0
1742111500343973,18969,0,35968,5019,,,,
1742111500352376,9839,0,44275,0,17502,0,35510,5050
1742111500363800,8512,0,44281,0,19365,0,35995,5028
1742111500375224,6964,0,44038,0,18828,0,36180,5047
1742111500386648,7446,0,43286,0,,,,
1742111500393341,18329,0,35511,4988,10364,0,43249,0
1742111500412485,18722,55,35982,4914,7512,0,44544,0
1742111500431629,18012,0,35916,5009,8377,0,44108,0
1742111500450773,20512,2,36255,5026,,,,
1742111500459900,8620,0,44036,0,18360,0,35639,5007
1742111500475332,7067,0,44341,0,19716,0,36131,4997
1742111500490764,8497,0,43891,0,18620,3,35611,5023
1742111500506196,6991,0,44076,0,,,,
1742111500513864,19995,0,36008,5029,9672,0,44077,0
1742111500528704,20723,23,36359,5026,6954,0,44274,0
1742111500543544,18639,0,35627,5013,7443,0,44909,0
1742111500558384,19747,0,36106,5026,,,,
1742111500565778,10138,0,44301,0,18461,0,35438,5005
1742111500580370,7812,0,44500,0,20019,0,35421,5000
1742111500594962,8226,0,44359,0,19371,0,35512,4995
1742111500609554,7458,0,44644,0,,,,
1742111500617394,19141,0,35579,5004,8374,0,44124,0
1742111500636226,19316,12,35778,4970,7625,0,44652,0
1742111500655058,18580,0,35998,4980,8108,0,44532,0
1742111500673890,20623,1,35985,4957,,,,
1742111500682365,9216,0,45143,0,18830,0,35700,4921
1742111500693501,8642,0,45416,0,19388,0,35909,4953
1742111500704637,7144,0,45173,0,18067,0,35550,4946
1742111500715773,7262,0,44947,0,,,,
1742111500722422,19371,0,35539,4955,10250,0,44331,0
1742111500742134,19925,0,35846,4966,7220,0,44788,0
1742111500761846,17931,0,34885,4925,8349,0,44698,0
1742111500781558,19724,9,36126,4948,,,,
1742111500790754,8458,0,44908,0,17695,0,35504,4931
1742111500805034,7274,0,45138,0,20258,0,36099,4953
1742111500819314,8299,0,44813,0,18918,0,35738,4927
1742111500833594,6972,0,44823,0,,,,
1742111500840868,18824,0,35527,4921,10090,0,45110,0
1742111500856004,17863,12,35696,4915,7435,0,45525,0
1742111500871140,18009,0,35646,4953,7131,0,45320,0
1742111500886276,19849,6,36045,4942,,,,
1742111500893860,10697,0,45417,0,18075,0,35773,4928
1742111500909044,7884,0,45582,0,19070,1,36111,4967
1742111500924228,7912,0,45046,0,17238,0,35374,4920
1742111500939412,7054,0,45250,0,,,,
1742111500948034,19014,0,35907,4944,8704,0,44860,0
1742111500971394,18934,0,35733,4982,7764,0,45580,0
1742111500994754,17557,0,35642,4964,8743,0,45809,0
1742111501018114,18335,0,35649,4931,,,,
1742111501027986,9382,0,45944,0,17272,0,35689,4913
1742111501036842,8726,0,45620,0,19456,0,36001,4929
1742111501045698,7480,0,45825,0,18350,0,35985,4932
1742111501054554,7993,0,45936,0,,,,
1742111501059989,18033,0,35636,4949,10440,0,45756,0
1742111501076845,17408,0,35491,4960,6916,0,45739,0
1742111501093701,17967,0,35931,4964,9141,0,46005,0
1742111501110557,19652,0,36059,4929,,,,
1742111501118825,8688,0,45883,0,18167,0,35441,4928
1742111501134249,7287,0,45436,0,19483,6,36197,4928
1742111501149673,8194,0,44596,0,18043,0,35338,4957
1742111501165097,6911,0,44780,0,,,,
1742111501172883,19624,0,35510,4933,9941,0,45214,0
1742111501188883,20091,4,36219,4928,7146,0,45171,0
1742111501204883,18555,0,35451,4941,7264,0,45377,0
1742111501220883,19341,0,35711,4954,,,,
1742111501228909,10789,0,45643,0,18603,0,35595,4953
1742111501244901,7887,0,45864,0,20566,0,35715,4962
1742111501260893,8908,0,45285,0,19624,0,35929,4930
1742111501276885,7344,0,45332,0,,,,
1742111501285079,19580,0,35926,4914,8595,0,44744,0
1742111501302503,19209,0,35852,4913,8471,0,45166,0
1742111501319927,18416,0,35845,4940,7488,0,45203,0
1742111501337351,20628,10,36217,4932,,,,
1742111501345212,9791,0,45262,0,18491,0,35816,4917
1742111501355780,7580,0,45345,0,19562,0,36012,4920
1742111501366348,7434,0,45632,0,18208,0,35773,4893
1742111501376916,8106,0,45619,0,,,,
1742111501383239,19916,0,35956,4906,10877,0,45454,0
1742111501402095,19601,9,36088,4922,7781,0,45063,0
1742111501420951,18833,0,35511,4929,7865,0,44969,0
1742111501439807,19046,0,35435,4953,,,,
1742111501448750,9122,0,44983,0,18265,0,35362,4962
1742111501463606,7654,0,45052,0,20484,0,35954,4958
1742111501478462,7691,0,44795,0,19274,0,36184,4965
1742111501493318,8239,0,45313,0,,,,
1742111501500844,18736,8,35554,4966,10437,0,45288,0
1742111501516268,18583,0,35945,4934,7255,0,45320,0
1742111501531692,18095,0,35590,4946,7329,0,45253,0
1742111501547116,19725,0,35875,4953,,,,
1742111501554795,9939,0,45366,0,18013,0,35783,4938
1742111501569939,7444,0,45586,0,18771,10,35818,4977
1742111501585083,8209,0,45063,0,17087,0,35296,4957
1742111501600227,7256,0,45350,0,,,,
1742111501608318,19121,0,35909,4979,8892,0,45375,0
1742111501627454,18916,0,36118,4984,8425,0,45775,0
1742111501646590,17937,0,35779,4989,7502,0,45562,0
1742111501665726,17986,0,35750,4981,,,,
1742111501674201,9937,0,45173,0,17251,0,35483,4982
1742111501684481,7890,0,45353,0,19312,0,35889,4995
1742111501694761,7180,0,45320,0,17893,0,35891,4973
1742111501705041,8754,0,45906,0,,,,
1742111501711562,18091,0,35748,4974,10450,0,45454,0
1742111501732698,17504,0,35719,5002,7900,0,46190,0
1742111501753834,18237,0,35891,4983,8428,0,46197,0
1742111501774970,19207,0,35925,4963,,,,
1742111501785044,8914,0,46222,0,17562,0,35575,4940
1742111501802044,7483,0,46097,0,19074,15,36317,4931
1742111501819044,8733,0,45835,0,17636,0,35708,4941
1742111501836044,7843,0,46132,0,,,,
1742111501844035,19647,12,36028,4948,10877,0,46213,0
1742111501856891,19200,8,36104,4940,6897,0,45632,0
1742111501869747,18432,0,36025,4957,6970,0,45667,0
1742111501882603,18859,6,36026,4943,,,,
1742111501889257,10721,0,46397,0,18140,0,35598,4938
1742111501903825,7336,0,46326,0,20064,4,36006,4962
1742111501918393,9046,0,46129,0,18533,0,35852,4949
1742111501932961,7266,0,45839,0,,,,
1742111501940729,18994,0,35613,4944,8850,0,45672,0
1742111501959009,18078,4,35872,4958,8201,0,45794,0
1742111501977289,18699,0,35540,4954,7368,0,45792,0
1742111501995569,20220,9,36343,4954,,,,
1742111502003970,9664,0,45785,0,18761,0,35798,4920
1742111502016250,8250,0,46301,0,19440,0,36144,4928
1742111502028530,7068,0,45697,0,17478,0,35325,4919
1742111502040810,7886,0,46019,0,,,,
1742111502047617,19907,0,36142,4930,10766,0,45759,0
1742111502065041,19627,0,36126,4977,6918,0,45636,0
1742111502082465,18798,0,35952,4939,9089,0,45794,0
1742111502099889,18940,0,36124,4970,,,,
1742111502108837,8500,0,45408,0,17602,0,35485,4926
1742111502127973,6800,0,45586,0,20524,0,36545,4999
1742111502147109,8488,0,45483,0,18402,0,35855,4967
1742111502166245,6940,0,45561,0,,,,
1742111502175115,18748,0,36055,4971,9941,0,45768,0
1742111502188539,18335,3,35776,4973,7148,0,45706,0
1742111502201963,18528,0,35991,4996,7251,0,45767,0
1742111502215387,19571,0,36123,4980,,,,
1742111502222087,10816,0,45988,0,17796,0,36002,4970
1742111502235223,7198,0,45431,0,18808,5,36149,4997
1742111502248359,8249,0,45460,0,16841,0,35593,4964
1742111502261495,7110,0,45704,0,,,,
1742111502269000,18874,1,36031,5002,9024,0,45621,0
1742111502289568,18619,0,35718,5008,8273,0,46060,0
1742111502310136,17843,0,35818,4987,7367,0,45645,0
1742111502330704,17954,0,36143,4995,,,,
1742111502339567,10054,0,46142,0,16623,0,35707,5008
1742111502348719,7975,0,45631,0,19118,7,36374,5019
1742111502357871,6952,0,45569,0,17419,0,36148,5022
1742111502367023,8253,0,45719,0,,,,
1742111502372922,17994,0,36262,5014,9922,0,45257,0
1742111502392626,16870,0,35781,5023,7375,0,45545,0
1742111502412330,17551,0,35732,4969,8034,0,44911,0
1742111502432034,18728,0,35940,5003,,,,
1742111502441249,8929,0,45525,0,17242,0,35657,4973
1742111502455817,7814,0,45595,0,18569,2,36246,4979
1742111502470385,8485,0,45338,0,17113,0,35791,4950
1742111502484953,7260,0,45491,0,,,,
1742111502492303,19195,0,35919,4988,11045,0,45542,0
1742111502507191,18611,12,36012,4974,6883,0,45412,0
1742111502522079,17918,0,35705,4963,7185,0,45529,0
1742111502536967,18088,0,35979,4970,,,,
1742111502544415,10155,0,45482,0,17972,0,35949,4962
1742111502559231,7851,0,45326,0,19667,7,36071,4948
1742111502574047,7837,0,45096,0,17912,0,35744,4959
1742111502588863,7136,0,45101,0,,,,
1742111502596812,18938,0,36282,4968,9074,0,44930,0
1742111502615956,17594,3,35365,4999,7002,0,44612,0
1742111502635100,18168,0,35704,4930,7358,0,44612,0
1742111502654244,19386,0,36266,4963,,,,
1742111502662824,8942,0,44296,0,17702,0,35633,4981
1742111502673936,8862,0,43823,0,19281,27,36422,5066
1742111502685048,7017,0,43892,0,17184,0,35290,5036
1742111502696160,7583,0,44300,0,,,,
1742111502702688,19872,0,36157,5059,10603,0,44315,0
1742111502721544,18882,1,36290,5037,7234,0,44590,0
1742111502740400,18269,0,35763,5043,8527,0,44594,0
1742111502759256,18200,0,35931,5049,,,,
1742111502768439,8797,0,44100,0,17650,0,35616,5044
1742111502785295,7068,0,43932,0,20133,0,35801,5003
1742111502802151,8527,0,44141,0,18124,0,35982,4997
1742111502819007,6976,0,44275,0,,,,
1742111502826992,18534,9,35921,5014,10401,0,44372,0
1742111502840128,16800,0,35235,4986,6724,0,44156,0
1742111502853264,18414,0,36044,5013,7001,0,44433,0
1742111502866400,18857,0,36208,5011,,,,
1742111502873526,10340,0,44326,0,16897,12,35721,4977
1742111502890950,7302,0,44712,0,18271,0,36023,4986
1742111502908374,8060,0,44921,0,16782,0,35646,4982
1742111502925798,6502,0,44226,0,,,,
1742111502934439,18716,0,36115,5009,8476,0,43983,0
